t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
59.019611,0.000013,0.0012,0.2931,0,,,,,
60.020504,0.000014,0.0012,0.2935,0,,,,,
61.020233,0.000014,0.0013,0.3007,0,,,,,
62.019958,0.000014,0.0012,0.2939,0,,,,,
63.019699,0.000014,0.0013,0.3072,0,,,,,
64.020576,0.000014,0.0013,0.3119,0,,,,,
65.020309,0.000014,0.0013,0.3021,0,,,,,
66.020035,0.000014,0.0013,0.3094,0,,,,,
67.019791,0.000014,0.0013,0.2962,0,,,,,
68.019524,0.000015,0.0013,0.3160,0,,,,,
69.020416,0.000014,0.0013,0.3127,0,,,,,
70.020126,0.000014,0.0013,0.2964,0,,,,,
71.019867,0.000014,0.0013,0.2972,0,,,,,
72.019569,0.000014,0.0013,0.3087,0,,,,,
73.020447,0.000014,0.0013,0.3093,0,,,,,
74.020149,0.000014,0.0013,0.2986,0,,,,,
75.019890,0.000014,0.0012,0.2942,0,,,,,
76.019592,0.000013,0.0012,0.2895,0,,,,,
77.020470,0.000014,0.0013,0.3019,0,,,,,
78.020180,0.000014,0.0012,0.2959,0,,,,,
79.019897,0.000013,0.0012,0.2931,0,,,,,
80.019600,0.000014,0.0013,0.3004,0,,,,,
81.020477,0.000014,0.0012,0.2955,0,,,,,
82.020180,0.000013,0.0012,0.2904,0,,,,,
83.019905,0.000014,0.0013,0.2995,0,,,,,
84.019630,0.000014,0.0013,0.3059,0,,,,,
85.020531,0.000014,0.0013,0.2968,0,,,,,
86.020256,0.000013,0.0012,0.2845,0,,,,,
87.019989,0.000013,0.0012,0.2921,0,,,,,
88.019722,0.000014,0.0013,0.2966,0,,,,,
89.020599,0.000013,0.0012,0.2848,0,,,,,
90.020317,0.000014,0.0013,0.3068,0,,,,,
91.020073,0.000014,0.0013,0.2996,0,,,,,
92.019791,0.000014,0.0013,0.2967,0,,,,,
93.019531,0.000014,0.0013,0.3026,0,,,,,
94.020409,0.000014,0.0013,0.2964,0,,,,,
95.020134,0.000014,0.0012,0.2958,0,,,,,
96.019836,0.000014,0.0012,0.2959,0,,,,,
97.019585,0.000013,0.0012,0.2871,0,,,,,
98.020447,0.000014,0.0013,0.3026,0,,,,,
99.020203,0.000014,0.0013,0.3052,0,,,,,
100.019905,0.000014,0.0013,0.3007,0,,,,,
101.019653,0.000013,0.0012,0.2930,0,,,,,
102.020531,0.000014,0.0013,0.2978,0,,,,,
103.020256,0.000014,0.0012,0.2952,0,,,,,
104.019981,0.000014,0.0012,0.2942,0,,,,,
105.019722,0.000014,0.0013,0.2992,0,,,,,
106.020607,0.000013,0.0012,0.2865,0,,,,,
107.020332,0.000014,0.0013,0.3099,0,,,,,
108.020058,0.000014,0.0012,0.2950,0,,,,,
109.019798,0.000014,0.0013,0.3049,0,,,,,
110.019524,0.000014,0.0013,0.3133,0,,,,,
111.020424,0.000013,0.0012,0.2895,0,,,,,
112.020149,0.000014,0.0013,0.3067,0,,,,,
113.019905,0.000013,0.0012,0.2907,0,,,,,
114.019623,0.000014,0.0013,0.2973,0,,,,,
115.020508,0.000014,0.0013,0.3003,0,,,,,
116.020210,0.000014,0.0013,0.3053,0,,,,,
117.019951,0.000013,0.0012,0.2837,0,,,,,
118.019661,0.000014,0.0013,0.3000,0,,,,,
119.020561,0.000013,0.0012,0.2853,0,,,,,
120.020279,0.000014,0.0013,0.3002,0,,,,,
121.020004,0.000014,0.0012,0.2944,0,,,,,
122.019722,0.000014,0.0013,0.2995,0,,,,,
123.020607,0.000013,0.0012,0.2800,0,,,,,
124.020302,0.000013,0.0012,0.2909,0,,,,,
125.020035,0.000014,0.0013,0.3032,0,,,,,
126.019768,0.000013,0.0012,0.2903,0,,,,,
127.020653,0.000013,0.0012,0.2890,0,,,,,
128.020355,0.000014,0.0012,0.2958,0,,,,,
129.020096,0.000013,0.0012,0.2864,0,,,,,
130.019806,0.000013,0.0012,0.2864,0,,,,,
131.019562,0.000014,0.0013,0.2965,0,,,,,
132.020416,0.000014,0.0013,0.3063,0,,,,,
133.020142,0.000014,0.0013,0.3025,0,,,,,
134.019836,0.000014,0.0013,0.3032,0,,,,,
135.019562,0.000013,0.0012,0.2830,0,,,,,
136.020447,0.000013,0.0012,0.2880,0,,,,,
137.020157,0.000013,0.0012,0.2931,0,,,,,
138.019882,0.000014,0.0012,0.2946,0,,,,,
139.019638,0.000013,0.0012,0.2845,0,,,,,
140.020493,0.000013,0.0012,0.2727,0,,,,,
141.020203,0.000013,0.0012,0.2868,0,,,,,
142.019897,0.000013,0.0012,0.2866,0,,,,,
143.019638,0.000014,0.0013,0.3030,0,,,,,
144.020493,0.000013,0.0012,0.2876,0,,,,,
145.020218,0.000013,0.0012,0.2922,0,,,,,
146.019913,0.000013,0.0012,0.2880,0,,,,,
147.019653,0.000014,0.0012,0.2948,0,,,,,
148.020523,0.000014,0.0012,0.2954,0,,,,,
149.020248,0.000013,0.0012,0.2923,0,,,,,
150.019989,0.000013,0.0012,0.2852,0,,,,,
151.019730,0.000013,0.0012,0.2905,0,,,,,
152.020615,0.000013,0.0012,0.2918,0,,,,,
153.020355,0.000013,0.0012,0.2874,0,,,,,
154.020081,0.000013,0.0012,0.2806,0,,,,,
155.019821,0.000013,0.0012,0.2787,0,,,,,
156.019547,0.000013,0.0012,0.2801,0,,,,,
157.020447,0.000013,0.0012,0.2872,0,,,,,
158.020157,0.000013,0.0012,0.2875,0,,,,,
159.019897,0.000013,0.0012,0.2890,0,,,,,
160.019638,0.000013,0.0012,0.2927,0,,,,,
161.020508,0.000013,0.0012,0.2867,0,,,,,
162.020218,0.000014,0.0013,0.3019,0,,,,,
163.019943,0.000014,0.0012,0.2955,0,,,,,
164.019653,0.000013,0.0012,0.2892,0,,,,,
165.020538,0.000014,0.0013,0.3079,0,,,,,
166.020248,0.000014,0.0013,0.2976,0,,,,,
167.019989,0.000014,0.0013,0.3026,0,,,,,
168.019684,0.000013,0.0012,0.2863,0,,,,,
169.020615,0.000014,0.0013,0.2967,0,,,,,
170.020309,0.000013,0.0012,0.2871,0,,,,,
171.020035,0.000013,0.0012,0.2889,0,,,,,
172.019760,0.000014,0.0013,0.3024,0,,,,,
173.020676,0.000013,0.0012,0.2900,0,,,,,
174.020401,0.000013,0.0012,0.2928,0,,,,,
175.020111,0.000013,0.0012,0.2786,0,,,,,
176.019836,0.000014,0.0013,0.2969,0,,,,,
177.019562,0.000014,0.0013,0.3055,0,,,,,
178.020462,0.000014,0.0013,0.2983,0,,,,,
179.020172,0.000013,0.0012,0.2824,0,,,,,
180.019897,0.000014,0.0012,0.2934,0,,,,,
181.019653,0.000013,0.0012,0.2899,0,,,,,
182.020493,0.000013,0.0012,0.2845,0,,,,,
183.020233,0.000013,0.0012,0.2907,0,,,,,
184.019974,0.000014,0.0013,0.2977,0,,,,,
185.019699,0.000014,0.0012,0.2949,0,,,,,
186.020599,0.000014,0.0013,0.2976,0,,,,,
187.020325,0.000014,0.0013,0.2979,0,,,,,
188.020050,0.000013,0.0012,0.2914,0,,,,,
189.019775,0.000014,0.0013,0.3058,0,,,,,
190.020676,0.000013,0.0012,0.2909,0,,,,,
191.020416,0.000014,0.0012,0.2937,0,,,,,
192.020126,0.000014,0.0013,0.3090,0,,,,,
193.019882,0.000013,0.0012,0.2917,0,,,,,
194.019608,0.000014,0.0013,0.3029,0,,,,,
195.020493,0.000014,0.0013,0.3122,0,,,,,
196.020218,0.000013,0.0012,0.2923,0,,,,,
197.019958,0.000014,0.0013,0.3019,0,,,,,
198.019684,0.000014,0.0013,0.3102,0,,,,,
199.020569,0.000014,0.0013,0.3124,0,,,,,
200.020309,0.000014,0.0013,0.3146,0,,,,,
201.020050,0.000014,0.0013,0.3025,0,,,,,
202.019760,0.000014,0.0013,0.3082,0,,,,,
203.020660,0.000013,0.0012,0.2839,0,,,,,
204.020386,0.000014,0.0013,0.3046,0,,,,,
205.020111,0.000014,0.0013,0.3100,0,,,,,
206.019821,0.000014,0.0013,0.3138,0,,,,,
207.019547,0.000015,0.0014,0.3217,0,,,,,
208.020447,0.000014,0.0013,0.3028,0,,,,,
209.020187,0.000014,0.0013,0.3135,0,,,,,
210.019882,0.000014,0.0013,0.3069,0,,,,,
211.019638,0.000014,0.0013,0.3075,0,,,,,
212.020493,0.000014,0.0012,0.2942,0,,,,,
213.020233,0.000014,0.0013,0.3005,0,,,,,
214.019974,0.000014,0.0013,0.3100,0,,,,,
215.019699,0.000014,0.0013,0.3019,0,,,,,
216.020569,0.000015,0.0014,0.3276,0,,,,,
217.020309,0.000014,0.0013,0.3110,0,,,,,
218.020020,0.000014,0.0013,0.3030,0,,,,,
219.019760,0.000014,0.0013,0.3063,0,,,,,
220.020645,0.000014,0.0013,0.2996,0,,,,,
221.020370,0.000015,0.0013,0.3155,0,,,,,
222.020096,0.000015,0.0013,0.3176,0,,,,,
223.019836,0.000014,0.0013,0.3010,0,,,,,
224.019562,0.000014,0.0013,0.3026,0,,,,,
225.020447,0.000014,0.0013,0.3078,0,,,,,
226.020172,0.000014,0.0013,0.3070,0,,,,,
227.019897,0.000014,0.0013,0.2984,0,,,,,
228.019638,0.000013,0.0012,0.2781,0,,,,,
229.020523,0.000014,0.0013,0.3028,0,,,,,
230.020248,0.000014,0.0012,0.2939,0,,,,,
231.019989,0.000013,0.0012,0.2807,0,,,,,
232.019699,0.000014,0.0013,0.2987,0,,,,,
233.020615,0.000013,0.0012,0.2923,0,,,,,
234.020325,0.000013,0.0012,0.2824,0,,,,,
235.020050,0.000013,0.0012,0.2867,0,,,,,
236.019760,0.000014,0.0013,0.3114,0,,,,,
237.020660,0.000013,0.0012,0.2929,0,,,,,
238.020355,0.000013,0.0012,0.2898,0,,,,,
239.020065,0.000014,0.0013,0.2968,0,,,,,
240.019775,0.000014,0.0013,0.3079,0,,,,,
241.020676,0.000013,0.0012,0.2827,0,,,,,
242.020370,0.000014,0.0013,0.3020,0,,,,,
243.020111,0.000014,0.0013,0.2966,0,,,,,
244.019836,0.000014,0.0013,0.2994,0,,,,,
245.019562,0.000013,0.0012,0.2915,0,,,,,
246.020447,0.000013,0.0012,0.2911,0,,,,,
247.020157,0.000013,0.0012,0.2817,0,,,,,
248.019867,0.000014,0.0012,0.2935,0,,,,,
249.019608,0.000014,0.0012,0.2953,0,,,,,
250.020462,0.000014,0.0013,0.3007,0,,,,,
251.020187,0.000013,0.0012,0.2860,0,,,,,
252.019882,0.000014,0.0013,0.2969,0,,,,,
253.019638,0.000014,0.0013,0.3039,0,,,,,
254.020493,0.000013,0.0012,0.2932,0,,,,,
255.020203,0.000013,0.0012,0.2882,0,,,,,
256.019928,0.000014,0.0013,0.3012,0,,,,,
257.019653,0.000014,0.0013,0.3018,0,,,,,
258.020508,0.000014,0.0013,0.3042,0,,,,,
259.020233,0.000013,0.0012,0.2870,0,,,,,
260.019928,0.000013,0.0012,0.2929,0,,,,,
261.019653,0.000014,0.0013,0.3039,0,,,,,
262.020538,0.000014,0.0013,0.3019,0,,,,,
263.020264,0.000014,0.0012,0.2948,0,,,,,
264.019989,0.000013,0.0012,0.2897,0,,,,,
265.019714,0.000014,0.0013,0.3000,0,,,,,
266.020599,0.000014,0.0013,0.2974,0,,,,,
267.020294,0.000013,0.0012,0.2924,0,,,,,
268.019989,0.000013,0.0012,0.2874,0,,,,,
269.019714,0.000014,0.0013,0.3046,0,,,,,
270.020599,0.000014,0.0013,0.3065,0,,,,,
271.020355,0.000014,0.0012,0.2937,0,,,,,
272.020050,0.000013,0.0012,0.2888,0,,,,,
273.019806,0.000014,0.0013,0.3037,0,,,,,
274.019562,0.000014,0.0013,0.2970,0,,,,,
275.020447,0.000013,0.0012,0.2840,0,,,,,
276.020172,0.000013,0.0012,0.2885,0,,,,,
277.019897,0.000014,0.0013,0.3000,0,,,,,
278.019623,0.000013,0.0012,0.2916,0,,,,,
279.020477,0.000014,0.0013,0.3068,0,,,,,
280.020203,0.000013,0.0012,0.2821,0,,,,,
281.019897,0.000014,0.0012,0.2959,0,,,,,
282.019623,0.000014,0.0013,0.3001,0,,,,,
283.020508,0.000013,0.0012,0.2852,0,,,,,
284.020233,0.000013,0.0012,0.2807,0,,,,,
285.019928,0.000013,0.0012,0.2927,0,,,,,
286.019684,0.000014,0.0013,0.2960,0,,,,,
287.020538,0.000013,0.0012,0.2853,0,,,,,
288.020264,0.000009,0.0009,0.2061,0,,,,,
289.019958,0.000010,0.0009,0.2100,0,,,,,
290.019714,0.000010,0.0009,0.2070,0,,,,,
291.020599,0.000009,0.0009,0.2058,0,,,,,
292.020325,0.000010,0.0009,0.2072,0,,,,,
293.020050,0.000009,0.0009,0.2053,0,,,,,
294.019775,0.000009,0.0008,0.2000,0,,,,,
295.020660,0.030468,2.7953,661.7800,0,,,,,
296.020416,0.036263,3.3270,787.6618,0,,,,,
297.020233,0.036682,3.3654,796.7531,0,,,,,
298.020020,0.036748,3.3715,798.1999,0,,,,,
299.020325,0.036612,3.3590,795.2368,0,,,,,
300.020142,0.036765,3.3730,798.5602,0,,,,,
301.019897,0.036555,3.3537,793.9951,1,295.020660,794.0007,1,-1,1
302.020386,0.036523,3.3508,793.3097,0,,,,,
303.020172,0.036752,3.3718,798.2735,0,,,,,
304.019958,0.036595,3.3574,794.8668,0,,,,,
305.019745,0.036207,3.3219,786.4529,0,,,,,
306.020660,0.036111,3.3130,784.3506,0,,,,,
307.020447,0.036456,3.3447,791.8537,0,,,,,
308.020233,0.036660,3.3634,796.2738,0,,,,,
309.019958,0.036426,3.3419,791.1968,0,,,,,
310.019745,0.036119,3.3138,784.5359,0,,,,,
311.019531,0.036286,3.3291,788.1661,0,,,,,
312.020416,0.036670,3.3643,796.5088,0,,,,,
313.020172,0.036505,3.3492,792.9190,0,,,,,
314.019928,0.036115,3.3134,784.4467,0,,,,,
315.019684,0.036290,3.3294,788.2432,0,,,,,
316.020599,0.036686,3.3658,796.8531,0,,,,,
317.020355,0.036605,3.3583,795.0880,0,,,,,
318.020142,0.036222,3.3232,786.7662,0,,,,,
319.019867,0.036009,3.3037,782.1517,0,,,,,
320.019653,0.036347,3.3346,789.4750,0,,,,,
321.020569,0.036705,3.3675,797.2657,0,,,,,
322.020355,0.036628,3.3604,795.5764,0,,,,,
323.020142,0.036299,3.3303,788.4449,0,,,,,
324.019897,0.036023,3.3049,782.4422,0,,,,,
325.019684,0.036170,3.3184,785.6363,0,,,,,
326.020599,0.036559,3.3541,794.0831,0,,,,,
327.020386,0.036622,3.3599,795.4512,0,,,,,
328.020203,0.036332,3.3333,789.1518,0,,,,,
329.019958,0.036041,3.3066,782.8277,0,,,,,
330.019745,0.036156,3.3172,785.3414,0,,,,,
331.019531,0.036498,3.3485,792.7547,0,,,,,
332.020447,0.036417,3.3411,791.0055,0,,,,,
333.020233,0.036112,3.3131,784.3849,0,,,,,
334.019989,0.035959,3.2990,781.0477,0,,,,,
335.019775,0.036431,3.3424,791.3172,0,,,,,
336.019562,0.036543,3.3526,793.7327,0,,,,,
337.020447,0.036256,3.3263,787.5124,0,,,,,
338.020233,0.035915,3.2950,780.0973,0,,,,,
339.019958,0.036246,3.3254,787.2840,0,,,,,
340.019745,0.036538,3.3522,793.6245,0,,,,,
341.020630,0.036299,3.3303,788.4470,0,,,,,
342.020416,0.035884,3.2922,779.4376,0,,,,,
343.020172,0.036014,3.3041,782.2538,0,,,,,
344.019897,0.036434,3.3426,791.3676,0,,,,,
345.019684,0.036435,3.3427,791.3955,0,,,,,
346.020599,0.036121,3.3139,784.5690,0,,,,,
347.020386,0.035826,3.2869,778.1656,0,,,,,
348.020172,0.036056,3.3080,783.1707,0,,,,,
349.019897,0.036469,3.3459,792.1345,0,,,,,
350.019714,0.036477,3.3466,792.2980,0,,,,,
351.020660,0.036242,3.3250,787.2053,0,,,,,
352.020416,0.035898,3.2935,779.7302,0,,,,,
353.020233,0.035810,3.2854,777.8239,0,,,,,
354.019989,0.036122,3.3140,784.5962,0,,,,,
355.019775,0.036472,3.3462,792.2092,0,,,,,
356.019592,0.036500,3.3487,792.8078,0,,,,,
357.020508,0.036211,3.3222,786.5305,0,,,,,
358.020294,0.035887,3.2925,779.4991,0,,,,,
359.020050,0.035692,3.2746,775.2650,0,,,,,
360.019836,0.035984,3.3013,781.5930,0,,,,,
361.019623,0.036338,3.3339,789.2906,0,,,,,
362.020538,0.036386,3.3382,790.3281,0,,,,,
363.020325,0.036013,3.3040,782.2260,0,,,,,
364.020050,0.035716,3.2768,775.7824,0,,,,,
365.019836,0.035866,3.2906,779.0412,0,,,,,
366.019623,0.036309,3.3312,788.6581,0,,,,,
367.020538,0.036353,3.3353,789.6238,0,,,,,
368.020294,0.036035,3.3060,782.7012,0,,,,,
369.020050,0.035747,3.2796,776.4550,0,,,,,
370.019806,0.036002,3.3030,781.9915,0,,,,,
371.019592,0.036367,3.3365,789.9263,0,,,,,
372.020477,0.036276,3.3281,787.9363,0,,,,,
373.020233,0.035827,3.2870,778.1925,0,,,,,
374.019989,0.035657,3.2714,774.5056,0,,,,,
375.019775,0.035877,3.2915,779.2678,0,,,,,
376.019531,0.036277,3.3282,787.9527,0,,,,,
377.020447,0.036288,3.3292,788.1997,0,,,,,
378.020203,0.035934,3.2968,780.5136,0,,,,,
379.019958,0.035565,3.2629,772.4874,0,,,,,
380.019745,0.035556,3.2621,772.3003,0,,,,,
381.019531,0.035979,3.3009,781.4991,0,,,,,
382.020416,0.036287,3.3291,788.1698,0,,,,,
383.020203,0.036227,3.3237,786.8757,0,,,,,
384.019958,0.035943,3.2976,780.7098,0,,,,,
385.019745,0.035611,3.2672,773.4989,0,,,,,
386.020660,0.035535,3.2602,771.8506,0,,,,,
387.020447,0.035898,3.2935,779.7271,0,,,,,
388.020233,0.036217,3.3227,786.6594,0,,,,,
389.019989,0.036231,3.3240,786.9545,0,,,,,
390.019775,0.035962,3.2994,781.1307,0,,,,,
391.019592,0.035656,3.2713,774.4774,0,,,,,
392.020508,0.035557,3.2622,772.3317,0,,,,,
393.020294,0.035800,3.2845,777.6071,0,,,,,
394.020111,0.036175,3.3189,785.7579,0,,,,,
395.019867,0.036221,3.3232,786.7560,0,,,,,
396.019653,0.036036,3.3061,782.7310,0,,,,,
397.020599,0.035716,3.2768,775.7762,0,,,,,
398.020386,0.035512,3.2581,771.3530,0,,,,,
399.020172,0.035688,3.2742,775.1694,0,,,,,
400.019928,0.036104,3.3124,784.2094,0,,,,,
401.019714,0.036241,3.3249,787.1753,0,,,,,
402.020630,0.036147,3.3163,785.1333,0,,,,,
403.020416,0.035810,3.2854,777.8228,0,,,,,
404.020203,0.035480,3.2552,770.6577,0,,,,,
405.019958,0.035465,3.2538,770.3283,0,,,,,
406.019745,0.035793,3.2838,777.4438,0,,,,,
407.020660,0.036126,3.3144,784.6937,0,,,,,
408.020416,0.036175,3.3189,785.7419,0,,,,,
409.020203,0.035992,3.3021,781.7822,0,,,,,
410.019958,0.035629,3.2688,773.8943,0,,,,,
411.019745,0.035496,3.2566,770.9971,0,,,,,
412.020660,0.035762,3.2810,776.7751,0,,,,,
413.020416,0.036176,3.3190,785.7721,0,,,,,
414.020172,0.036156,3.3172,785.3367,0,,,,,
415.019897,0.035768,3.2815,776.9017,0,,,,,
416.019684,0.035529,3.2596,771.7090,0,,,,,
417.020569,0.035868,3.2908,779.0864,0,,,,,
418.020325,0.036093,3.3114,783.9760,0,,,,,
419.020111,0.035956,3.2988,780.9995,0,,,,,
420.019867,0.035596,3.2658,773.1686,0,,,,,
421.019653,0.035475,3.2547,770.5488,0,,,,,
422.020569,0.035872,3.2910,779.1558,0,,,,,
423.020355,0.036116,3.3135,784.4694,0,,,,,
424.020142,0.035916,3.2952,780.1295,0,,,,,
425.019867,0.035570,3.2634,772.6057,0,,,,,
426.019684,0.035526,3.2594,771.6553,0,,,,,
427.020599,0.035900,3.2937,779.7786,0,,,,,
428.020416,0.036141,3.3158,785.0083,0,,,,,
429.020172,0.035927,3.2962,780.3655,0,,,,,
430.019958,0.005453,0.5002,118.4330,0,,,,,
431.019684,0.000042,0.0038,0.9066,0,,,,,
432.020538,0.000039,0.0036,0.8428,0,,,,,
433.020264,0.000038,0.0035,0.8210,0,,,,,
434.020477,0.000038,0.0035,0.8252,0,,,,,
435.020233,0.000037,0.0034,0.8145,1,430.019958,780.8608,-1,-1,1
436.020294,0.000038,0.0035,0.8314,0,,,,,
437.020050,0.000037,0.0034,0.8009,0,,,,,
438.019806,0.000037,0.0034,0.8068,0,,,,,
439.019531,0.000037,0.0034,0.8121,0,,,,,
440.020386,0.000038,0.0035,0.8311,0,,,,,
441.020142,0.000037,0.0034,0.8136,0,,,,,
442.019836,0.000037,0.0034,0.8106,0,,,,,
443.019562,0.000038,0.0035,0.8190,0,,,,,
444.020416,0.000038,0.0034,0.8166,0,,,,,
445.020142,0.000037,0.0034,0.8101,0,,,,,
446.019836,0.000037,0.0034,0.8050,0,,,,,
447.019592,0.000037,0.0034,0.8119,0,,,,,
448.020447,0.000039,0.0035,0.8390,0,,,,,
449.020203,0.000038,0.0035,0.8194,0,,,,,
450.019897,0.000038,0.0035,0.8174,0,,,,,
451.019653,0.000037,0.0034,0.8127,0,,,,,
452.020508,0.000039,0.0035,0.8363,0,,,,,
453.020264,0.000038,0.0035,0.8282,0,,,,,
454.019958,0.000037,0.0034,0.8131,0,,,,,
455.019714,0.000038,0.0035,0.8230,0,,,,,
456.020599,0.000038,0.0035,0.8254,0,,,,,
457.020355,0.000037,0.0034,0.8140,0,,,,,
458.020050,0.000038,0.0035,0.8293,0,,,,,
459.019806,0.000037,0.0034,0.8088,0,,,,,
460.020660,0.000038,0.0035,0.8265,0,,,,,
461.020386,0.000039,0.0035,0.8365,0,,,,,
462.020142,0.000038,0.0035,0.8261,0,,,,,
463.019836,0.000038,0.0035,0.8235,0,,,,,
464.019562,0.000039,0.0035,0.8385,0,,,,,
465.020447,0.000038,0.0035,0.8356,0,,,,,
466.020172,0.000038,0.0034,0.8159,0,,,,,
467.019867,0.000038,0.0035,0.8174,0,,,,,
468.019592,0.000038,0.0035,0.8339,0,,,,,
469.020477,0.000039,0.0036,0.8524,0,,,,,
470.020203,0.000038,0.0034,0.8147,0,,,,,
471.019897,0.000038,0.0035,0.8319,0,,,,,
472.019653,0.000037,0.0034,0.8026,0,,,,,
473.020508,0.000039,0.0035,0.8404,0,,,,,
474.020233,0.000038,0.0035,0.8260,0,,,,,
475.019958,0.000038,0.0035,0.8284,0,,,,,
476.019714,0.000037,0.0034,0.8144,0,,,,,
477.020599,0.000037,0.0034,0.8046,0,,,,,
478.020325,0.000038,0.0035,0.8290,0,,,,,
479.020050,0.000038,0.0035,0.8353,0,,,,,
480.019775,0.000038,0.0035,0.8332,0,,,,,
481.019531,0.000036,0.0033,0.7918,0,,,,,
482.020416,0.000038,0.0035,0.8181,0,,,,,
483.020172,0.000038,0.0035,0.8233,0,,,,,
484.019867,0.000039,0.0035,0.8375,0,,,,,
485.019623,0.000038,0.0035,0.8284,0,,,,,
486.020508,0.000038,0.0035,0.8201,0,,,,,
487.020264,0.000027,0.0024,0.5797,0,,,,,
488.019958,0.000014,0.0013,0.2981,0,,,,,
489.019714,0.000014,0.0013,0.3040,0,,,,,
490.020569,0.000014,0.0012,0.2948,0,,,,,
491.020325,0.000014,0.0013,0.3052,0,,,,,
492.020020,0.000014,0.0012,0.2952,0,,,,,
493.019775,0.000014,0.0013,0.3016,0,,,,,
494.020660,0.000014,0.0013,0.3099,0,,,,,
495.020386,0.000013,0.0012,0.2902,0,,,,,
496.020142,0.000014,0.0013,0.3126,0,,,,,
497.019836,0.000014,0.0013,0.3049,0,,,,,
498.019592,0.000014,0.0013,0.3017,0,,,,,
499.020447,0.000013,0.0012,0.2858,0,,,,,
500.020172,0.000013,0.0012,0.2817,0,,,,,
501.019897,0.000014,0.0013,0.3005,0,,,,,
502.019653,0.000014,0.0013,0.3007,0,,,,,
503.020538,0.000014,0.0012,0.2951,0,,,,,
504.020264,0.000014,0.0013,0.3011,0,,,,,
505.019958,0.000014,0.0013,0.3065,0,,,,,
506.019684,0.000013,0.0012,0.2844,0,,,,,
507.020569,0.000013,0.0012,0.2876,0,,,,,
508.020294,0.000014,0.0012,0.2937,0,,,,,
509.019989,0.000013,0.0012,0.2854,0,,,,,
510.019714,0.000014,0.0013,0.2968,0,,,,,
511.020630,0.000014,0.0013,0.3067,0,,,,,
512.020325,0.000014,0.0013,0.3042,0,,,,,
513.020020,0.000013,0.0012,0.2864,0,,,,,
514.019775,0.000013,0.0012,0.2904,0,,,,,
515.020691,0.000013,0.0012,0.2888,0,,,,,
516.020325,0.000013,0.0012,0.2921,0,,,,,
