t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
163.019531,0.000014,0.0012,0.2954,0,,,,,
164.019760,0.000013,0.0012,0.2910,0,,,,,
165.019974,0.000014,0.0013,0.2990,0,,,,,
166.020187,0.000014,0.0013,0.3096,0,,,,,
167.020416,0.000013,0.0012,0.2905,0,,,,,
168.020630,0.000014,0.0013,0.3037,0,,,,,
169.019684,0.000014,0.0013,0.3080,0,,,,,
170.019897,0.000014,0.0013,0.3040,0,,,,,
171.020126,0.000014,0.0013,0.3032,0,,,,,
172.020340,0.000014,0.0013,0.3009,0,,,,,
173.020538,0.000014,0.0013,0.3039,0,,,,,
174.019623,0.000014,0.0013,0.3020,0,,,,,
175.019821,0.000014,0.0013,0.3117,0,,,,,
176.020050,0.000014,0.0013,0.3054,0,,,,,
177.020248,0.000014,0.0013,0.3124,0,,,,,
178.020477,0.000014,0.0013,0.3107,0,,,,,
179.019531,0.000014,0.0012,0.2953,0,,,,,
180.019745,0.000014,0.0013,0.3149,0,,,,,
181.019974,0.000014,0.0013,0.3029,0,,,,,
182.020172,0.000014,0.0012,0.2958,0,,,,,
183.020401,0.000014,0.0013,0.3043,0,,,,,
184.020630,0.000014,0.0013,0.3041,0,,,,,
185.019669,0.000014,0.0013,0.3015,0,,,,,
186.019882,0.000014,0.0013,0.3075,0,,,,,
187.020111,0.000013,0.0012,0.2907,0,,,,,
188.020325,0.000014,0.0013,0.3106,0,,,,,
189.020538,0.000014,0.0013,0.3069,0,,,,,
190.019608,0.000014,0.0013,0.3064,0,,,,,
191.019806,0.000014,0.0012,0.2949,0,,,,,
192.020035,0.000014,0.0013,0.3056,0,,,,,
193.020248,0.000014,0.0013,0.3017,0,,,,,
194.020462,0.000014,0.0013,0.2976,0,,,,,
195.019516,0.000014,0.0013,0.2975,0,,,,,
196.019745,0.000014,0.0013,0.3048,0,,,,,
197.019958,0.000014,0.0013,0.3038,0,,,,,
198.020172,0.000014,0.0013,0.3000,0,,,,,
199.020386,0.000014,0.0013,0.3029,0,,,,,
200.020615,0.000014,0.0013,0.2991,0,,,,,
201.019669,0.000014,0.0013,0.3021,0,,,,,
202.019867,0.000014,0.0013,0.3137,0,,,,,
203.020096,0.000014,0.0013,0.3075,0,,,,,
204.020325,0.000014,0.0013,0.2992,0,,,,,
205.020523,0.000014,0.0013,0.2992,0,,,,,
206.019577,0.000014,0.0013,0.3072,0,,,,,
207.019806,0.000015,0.0013,0.3184,0,,,,,
208.020020,0.000013,0.0012,0.2889,0,,,,,
