t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
515.020325,0.000038,0.0035,0.8175,0,,,,,
516.019409,0.000041,0.0038,0.8953,0,,,,,
517.019592,0.000038,0.0035,0.8354,0,,,,,
518.019836,0.000039,0.0036,0.8560,0,,,,,
519.020081,0.000041,0.0037,0.8857,0,,,,,
520.020264,0.000038,0.0035,0.8203,0,,,,,
521.020508,0.000042,0.0038,0.9025,0,,,,,
522.019531,0.000038,0.0035,0.8259,0,,,,,
523.019714,0.000041,0.0037,0.8816,0,,,,,
524.019958,0.000040,0.0036,0.8618,0,,,,,
525.020203,0.000038,0.0035,0.8301,0,,,,,
526.020386,0.000042,0.0038,0.9113,0,,,,,
527.019470,0.000038,0.0035,0.8216,0,,,,,
528.019653,0.000041,0.0038,0.8994,0,,,,,
529.019897,0.000039,0.0035,0.8385,0,,,,,
530.020081,0.000040,0.0036,0.8638,0,,,,,
531.020325,0.000040,0.0037,0.8733,0,,,,,
532.019409,0.000038,0.0035,0.8320,0,,,,,
533.019592,0.000042,0.0039,0.9132,0,,,,,
534.019836,0.000038,0.0034,0.8163,0,,,,,
535.020020,0.000042,0.0038,0.9084,0,,,,,
536.020264,0.000038,0.0035,0.8242,0,,,,,
537.020508,0.000042,0.0038,0.9083,0,,,,,
538.019531,0.000039,0.0036,0.8432,0,,,,,
539.019714,0.000041,0.0037,0.8829,0,,,,,
540.019958,0.000040,0.0037,0.8744,0,,,,,
541.020142,0.000039,0.0036,0.8512,0,,,,,
542.020386,0.000041,0.0037,0.8834,0,,,,,
543.019470,0.000038,0.0035,0.8321,0,,,,,
544.019653,0.000042,0.0038,0.9053,0,,,,,
545.019897,0.000038,0.0035,0.8287,0,,,,,
546.020081,0.000042,0.0038,0.9078,0,,,,,
547.020264,0.000038,0.0035,0.8215,0,,,,,
548.020569,0.000042,0.0038,0.9105,0,,,,,
549.019592,0.000037,0.0034,0.8133,0,,,,,
550.019775,0.000041,0.0038,0.8960,0,,,,,
551.020020,0.000038,0.0035,0.8333,0,,,,,
552.020203,0.000040,0.0037,0.8707,0,,,,,
553.020508,0.000040,0.0036,0.8603,0,,,,,
554.019531,0.000040,0.0036,0.8613,0,,,,,
555.019714,0.000040,0.0037,0.8747,0,,,,,
556.019958,0.000039,0.0036,0.8511,0,,,,,
557.020142,0.000040,0.0037,0.8777,0,,,,,
558.020325,0.000039,0.0036,0.8454,0,,,,,
559.019470,0.000042,0.0038,0.9050,0,,,,,
560.019653,0.000038,0.0035,0.8215,0,,,,,
561.019897,0.000042,0.0039,0.9170,0,,,,,
562.020081,0.000037,0.0034,0.8102,0,,,,,
563.020264,0.000042,0.0039,0.9120,0,,,,,
564.020569,0.000038,0.0035,0.8253,0,,,,,
565.019592,0.000041,0.0037,0.8866,0,,,,,
566.019775,0.000038,0.0035,0.8285,0,,,,,
567.020020,0.000040,0.0037,0.8775,0,,,,,
568.020203,0.000040,0.0037,0.8709,0,,,,,
569.020508,0.000039,0.0036,0.8573,0,,,,,
570.019531,0.000041,0.0038,0.8917,0,,,,,
571.019714,0.000038,0.0035,0.8279,0,,,,,
572.019958,0.000042,0.0039,0.9156,0,,,,,
573.020142,0.000038,0.0035,0.8263,0,,,,,
574.020325,0.000041,0.0037,0.8814,0,,,,,
575.019470,0.000039,0.0036,0.8550,0,,,,,
576.019653,0.000039,0.0036,0.8413,0,,,,,
577.019836,0.000042,0.0038,0.9102,0,,,,,
578.020081,0.000038,0.0035,0.8203,0,,,,,
579.020264,0.000041,0.0038,0.8919,0,,,,,
580.020569,0.000040,0.0037,0.8678,0,,,,,
581.019592,0.000038,0.0035,0.8243,0,,,,,
582.019775,0.000042,0.0039,0.9133,0,,,,,
583.020020,0.000038,0.0035,0.8199,0,,,,,
584.020203,0.000040,0.0037,0.8676,0,,,,,
585.020386,0.000041,0.0037,0.8861,0,,,,,
586.019531,0.000038,0.0035,0.8205,0,,,,,
587.019714,0.000042,0.0038,0.9057,0,,,,,
588.019897,0.000038,0.0035,0.8288,0,,,,,
589.020142,0.000040,0.0037,0.8766,0,,,,,
590.020325,0.000040,0.0037,0.8739,0,,,,,
591.019409,0.000038,0.0035,0.8334,0,,,,,
592.019653,0.000042,0.0038,0.9070,0,,,,,
593.019836,0.000038,0.0035,0.8179,0,,,,,
594.020081,0.000041,0.0038,0.8986,0,,,,,
595.020264,0.000039,0.0036,0.8517,0,,,,,
596.020508,0.000039,0.0036,0.8525,0,,,,,
597.019592,0.000042,0.0038,0.9094,0,,,,,
598.019775,0.000038,0.0034,0.8165,0,,,,,
599.019958,0.000042,0.0039,0.9177,0,,,,,
600.020203,0.000038,0.0035,0.8203,0,,,,,
601.020386,0.000042,0.0038,0.9108,0,,,,,
602.019470,0.000039,0.0036,0.8559,0,,,,,
603.019714,0.000040,0.0036,0.8639,0,,,,,
604.019897,0.000041,0.0038,0.8901,0,,,,,
605.020142,0.000039,0.0035,0.8403,0,,,,,
606.020325,0.000042,0.0038,0.9079,0,,,,,
607.019409,0.000037,0.0034,0.8052,0,,,,,
608.019653,0.000041,0.0038,0.8936,0,,,,,
609.019836,0.000037,0.0034,0.8113,0,,,,,
610.020020,0.000041,0.0038,0.8939,0,,,,,
611.020264,0.000039,0.0036,0.8575,0,,,,,
612.020508,0.000039,0.0036,0.8468,0,,,,,
613.019531,0.000040,0.0037,0.8759,0,,,,,
614.019775,0.000038,0.0035,0.8327,0,,,,,
615.019958,0.000041,0.0037,0.8812,0,,,,,
616.020203,0.000037,0.0034,0.8138,0,,,,,
617.020386,0.000042,0.0038,0.9094,0,,,,,
618.019470,0.000037,0.0033,0.7929,0,,,,,
619.019714,0.000041,0.0038,0.9008,0,,,,,
620.019897,0.000037,0.0034,0.8143,0,,,,,
621.020081,0.000041,0.0038,0.8990,0,,,,,
622.020325,0.000038,0.0035,0.8332,0,,,,,
623.019409,0.000040,0.0037,0.8707,0,,,,,
624.019592,0.000039,0.0036,0.8517,0,,,,,
625.019836,0.000039,0.0036,0.8411,0,,,,,
626.020020,0.000040,0.0037,0.8676,0,,,,,
627.020264,0.000039,0.0035,0.8395,0,,,,,
628.020508,0.000041,0.0038,0.8921,0,,,,,
629.019531,0.000038,0.0034,0.8160,0,,,,,
630.019775,0.000041,0.0038,0.8957,0,,,,,
631.019958,0.000037,0.0034,0.8027,0,,,,,
632.020142,0.000042,0.0039,0.9141,0,,,,,
633.020386,0.000038,0.0035,0.8280,0,,,,,
634.019470,0.000040,0.0037,0.8778,0,,,,,
635.019653,0.000039,0.0036,0.8508,0,,,,,
636.019897,0.000038,0.0035,0.8320,0,,,,,
637.020081,0.000041,0.0038,0.8898,0,,,,,
638.020325,0.000037,0.0034,0.8145,0,,,,,
639.019409,0.000042,0.0038,0.9059,0,,,,,
640.019592,0.000037,0.0034,0.8120,0,,,,,
641.019836,0.000040,0.0037,0.8687,0,,,,,
642.020020,0.000040,0.0037,0.8693,0,,,,,
643.020203,0.000037,0.0034,0.8126,0,,,,,
644.020508,0.000042,0.0038,0.9024,0,,,,,
645.019531,0.000037,0.0034,0.7975,0,,,,,
646.019714,0.000042,0.0038,0.9015,0,,,,,
647.019958,0.000038,0.0035,0.8208,0,,,,,
648.020142,0.000039,0.0036,0.8537,0,,,,,
649.020386,0.000039,0.0036,0.8504,0,,,,,
650.019470,0.000038,0.0034,0.8161,0,,,,,
651.019653,0.000042,0.0039,0.9138,0,,,,,
652.019897,0.000038,0.0035,0.8223,0,,,,,
653.020081,0.000041,0.0037,0.8873,0,,,,,
654.020264,0.000038,0.0035,0.8352,0,,,,,
655.020569,0.000039,0.0035,0.8369,0,,,,,
656.019592,0.000041,0.0038,0.8942,0,,,,,
657.019775,0.000037,0.0034,0.8128,0,,,,,
658.020020,0.000042,0.0038,0.9068,0,,,,,
659.020203,0.000038,0.0035,0.8325,0,,,,,
660.020508,0.000038,0.0035,0.8330,0,,,,,
661.019531,0.000040,0.0037,0.8793,0,,,,,
662.019714,0.000027,0.0025,0.5897,0,,,,,
663.019958,0.000015,0.0013,0.3155,0,,,,,
664.020142,0.000013,0.0012,0.2866,0,,,,,
665.020386,0.000014,0.0013,0.3080,0,,,,,
666.019470,0.000013,0.0012,0.2906,0,,,,,
667.019653,0.000013,0.0012,0.2768,0,,,,,
668.019897,0.000014,0.0013,0.3008,0,,,,,
669.020081,0.000014,0.0013,0.2979,0,,,,,
670.020264,0.000013,0.0012,0.2871,0,,,,,
671.020569,0.000013,0.0012,0.2905,0,,,,,
672.019592,0.000013,0.0012,0.2891,0,,,,,
673.019775,0.000014,0.0013,0.3146,0,,,,,
674.020020,0.000013,0.0012,0.2906,0,,,,,
675.020203,0.000014,0.0013,0.3030,0,,,,,
676.020508,0.000014,0.0013,0.2968,0,,,,,
677.019531,0.000013,0.0012,0.2873,0,,,,,
678.019714,0.000014,0.0013,0.3096,0,,,,,
679.019958,0.000013,0.0012,0.2832,0,,,,,
680.020142,0.000014,0.0013,0.3086,0,,,,,
681.020325,0.000014,0.0012,0.2939,0,,,,,
682.019470,0.000013,0.0012,0.2910,0,,,,,
683.019653,0.000014,0.0013,0.3083,0,,,,,
