t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
431.019531,0.000013,0.0012,0.2813,0,,,,,
432.019745,0.000013,0.0012,0.2926,0,,,,,
433.019958,0.000013,0.0012,0.2739,0,,,,,
434.020203,0.000014,0.0012,0.2935,0,,,,,
435.020386,0.000013,0.0012,0.2837,0,,,,,
436.019470,0.000013,0.0012,0.2832,0,,,,,
437.019684,0.000013,0.0012,0.2810,0,,,,,
438.019867,0.000013,0.0012,0.2729,0,,,,,
439.020111,0.000013,0.0012,0.2797,0,,,,,
440.020325,0.000013,0.0012,0.2858,0,,,,,
441.019379,0.000013,0.0012,0.2853,0,,,,,
442.019592,0.000013,0.0012,0.2738,0,,,,,
443.019806,0.000013,0.0012,0.2773,0,,,,,
444.020020,0.000013,0.0012,0.2895,0,,,,,
445.020264,0.000013,0.0012,0.2840,0,,,,,
446.020447,0.000013,0.0012,0.2779,0,,,,,
447.019531,0.000013,0.0012,0.2849,0,,,,,
448.019745,0.000013,0.0012,0.2823,0,,,,,
449.019958,0.000014,0.0013,0.2972,0,,,,,
450.020172,0.000013,0.0012,0.2883,0,,,,,
451.020386,0.000014,0.0012,0.2933,0,,,,,
452.019470,0.000014,0.0013,0.2967,0,,,,,
453.019653,0.000013,0.0012,0.2895,0,,,,,
454.019867,0.000013,0.0012,0.2786,0,,,,,
455.020111,0.000013,0.0012,0.2820,0,,,,,
456.020325,0.000013,0.0012,0.2814,0,,,,,
457.020538,0.000014,0.0013,0.3049,0,,,,,
458.019592,0.000013,0.0012,0.2868,0,,,,,
459.019806,0.000014,0.0012,0.2943,0,,,,,
460.020020,0.000013,0.0012,0.2908,0,,,,,
461.020233,0.000013,0.0012,0.2895,0,,,,,
462.020447,0.000013,0.0012,0.2848,0,,,,,
463.019531,0.000014,0.0013,0.2995,0,,,,,
464.019714,0.000013,0.0012,0.2896,0,,,,,
465.019928,0.000013,0.0012,0.2912,0,,,,,
466.020172,0.000013,0.0012,0.2902,0,,,,,
467.020386,0.000013,0.0012,0.2869,0,,,,,
468.019409,0.000013,0.0012,0.2828,0,,,,,
469.019653,0.000014,0.0012,0.2951,0,,,,,
470.019867,0.000013,0.0012,0.2849,0,,,,,
471.020111,0.000013,0.0012,0.2863,0,,,,,
472.020294,0.000014,0.0013,0.2971,0,,,,,
473.020508,0.000014,0.0012,0.2957,0,,,,,
474.019592,0.000013,0.0012,0.2753,0,,,,,
475.019775,0.000013,0.0012,0.2910,0,,,,,
476.019989,0.000013,0.0012,0.2845,0,,,,,
477.020233,0.000013,0.0012,0.2802,0,,,,,
478.020447,0.000013,0.0012,0.2845,0,,,,,
479.019501,0.000013,0.0012,0.2922,0,,,,,
480.019714,0.000014,0.0012,0.2957,0,,,,,
481.019928,0.000013,0.0012,0.2837,0,,,,,
482.020172,0.000013,0.0012,0.2826,0,,,,,
483.020355,0.000013,0.0012,0.2877,0,,,,,
484.019409,0.000013,0.0012,0.2864,0,,,,,
485.019653,0.000013,0.0012,0.2920,0,,,,,
486.019867,0.000013,0.0012,0.2900,0,,,,,
487.020050,0.000013,0.0012,0.2811,0,,,,,
