t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
39.020336,0.000013,0.0012,0.2833,0,,,,,
40.020554,0.000014,0.0012,0.2953,0,,,,,
41.019608,0.000013,0.0012,0.2817,0,,,,,
42.019825,0.000013,0.0012,0.2907,0,,,,,
43.020039,0.000013,0.0012,0.2926,0,,,,,
44.020260,0.000013,0.0012,0.2803,0,,,,,
45.020477,0.000013,0.0012,0.2858,0,,,,,
46.019527,0.000013,0.0012,0.2920,0,,,,,
47.019749,0.000013,0.0012,0.2889,0,,,,,
48.019962,0.000014,0.0013,0.2992,0,,,,,
49.020180,0.000030,0.0028,0.6613,0,,,,,
50.020401,0.000038,0.0035,0.8259,0,,,,,
51.020615,0.000037,0.0034,0.8118,0,,,,,
52.019669,0.000038,0.0035,0.8310,0,,,,,
53.019890,0.000038,0.0035,0.8315,0,,,,,
54.020103,0.000039,0.0035,0.8365,0,,,,,
55.020321,0.000013,0.0012,0.2921,0,,,,,
56.020538,0.000013,0.0012,0.2913,0,,,,,
57.019592,0.000014,0.0013,0.2975,0,,,,,
58.019810,0.000014,0.0012,0.2945,0,,,,,
59.020031,0.000014,0.0013,0.3022,0,,,,,
60.020248,0.000013,0.0012,0.2902,0,,,,,
61.020466,0.000013,0.0012,0.2878,0,,,,,
62.019520,0.000013,0.0012,0.2904,0,,,,,
63.019737,0.000013,0.0012,0.2913,0,,,,,
64.019958,0.000013,0.0012,0.2879,0,,,,,
65.020172,0.000013,0.0012,0.2783,0,,,,,
66.020386,0.000013,0.0012,0.2931,0,,,,,
67.020607,0.000013,0.0012,0.2798,0,,,,,
68.019661,0.000014,0.0013,0.2964,0,,,,,
69.019875,0.000014,0.0012,0.2948,0,,,,,
70.020096,0.000013,0.0012,0.2765,0,,,,,
71.020309,0.000013,0.0012,0.2924,0,,,,,
72.020531,0.000014,0.0013,0.2969,0,,,,,
73.019585,0.000014,0.0013,0.3059,0,,,,,
74.019798,0.000013,0.0012,0.2912,0,,,,,
75.020020,0.000014,0.0012,0.2946,0,,,,,
76.020241,0.000013,0.0012,0.2874,0,,,,,
79.019730,0.000014,0.0013,0.3004,0,,,,,
80.019943,0.000013,0.0012,0.2911,0,,,,,
81.020157,0.000013,0.0012,0.2886,0,,,,,
82.020378,0.000013,0.0012,0.2889,0,,,,,
83.020592,0.000014,0.0013,0.2965,0,,,,,
84.019646,0.000013,0.0012,0.2860,0,,,,,
85.019867,0.000014,0.0013,0.2983,0,,,,,
86.020081,0.000014,0.0012,0.2943,0,,,,,
87.020294,0.000013,0.0012,0.2847,0,,,,,
88.020523,0.000013,0.0012,0.2859,0,,,,,
89.019569,0.000013,0.0012,0.2874,0,,,,,
90.019791,0.000014,0.0013,0.2977,0,,,,,
91.020004,0.000013,0.0012,0.2843,0,,,,,
92.020226,0.000013,0.0012,0.2928,0,,,,,
93.020447,0.000013,0.0012,0.2786,0,,,,,
94.019493,0.000013,0.0012,0.2921,0,,,,,
95.019714,0.000013,0.0012,0.2911,0,,,,,
96.019936,0.000014,0.0012,0.2944,0,,,,,
97.020149,0.000013,0.0012,0.2926,0,,,,,
98.020370,0.000014,0.0013,0.2964,0,,,,,
99.020584,0.000013,0.0012,0.2887,0,,,,,
100.019638,0.000013,0.0012,0.2913,0,,,,,
101.019859,0.000014,0.0013,0.3034,0,,,,,
102.020073,0.000013,0.0012,0.2802,0,,,,,
103.020287,0.000013,0.0012,0.2907,0,,,,,
104.020508,0.000014,0.0013,0.3027,0,,,,,
105.019562,0.000013,0.0012,0.2859,0,,,,,
106.019775,0.000013,0.0012,0.2839,0,,,,,
107.019989,0.000013,0.0012,0.2932,0,,,,,
108.020218,0.000014,0.0012,0.2941,0,,,,,
109.020432,0.000013,0.0012,0.2821,0,,,,,
110.020645,0.000014,0.0013,0.2961,0,,,,,
111.019707,0.000013,0.0012,0.2863,0,,,,,
112.019920,0.000014,0.0012,0.2956,0,,,,,
113.020134,0.000014,0.0013,0.3072,0,,,,,
114.020355,0.000013,0.0012,0.2900,0,,,,,
115.020576,0.000014,0.0012,0.2955,0,,,,,
116.019630,0.000013,0.0012,0.2780,0,,,,,
117.019852,0.000013,0.0012,0.2846,0,,,,,
118.020065,0.000013,0.0012,0.2830,0,,,,,
121.019554,0.000014,0.0013,0.3004,0,,,,,
122.019768,0.000013,0.0012,0.2917,0,,,,,
123.019981,0.000013,0.0012,0.2845,0,,,,,
124.020203,0.000014,0.0013,0.2979,0,,,,,
125.020424,0.000014,0.0013,0.3024,0,,,,,
126.020638,0.000014,0.0013,0.3109,0,,,,,
127.019691,0.000014,0.0013,0.3122,0,,,,,
128.019913,0.000014,0.0013,0.3137,0,,,,,
129.020126,0.000014,0.0013,0.3034,0,,,,,
130.020340,0.000014,0.0013,0.3020,0,,,,,
131.020554,0.000014,0.0013,0.3035,0,,,,,
132.019623,0.000013,0.0012,0.2932,0,,,,,
133.019836,0.000013,0.0012,0.2860,0,,,,,
134.020050,0.000014,0.0013,0.2996,0,,,,,
135.020279,0.000014,0.0012,0.2949,0,,,,,
136.020477,0.000013,0.0012,0.2883,0,,,,,
137.019531,0.000014,0.0013,0.3006,0,,,,,
138.019760,0.000014,0.0013,0.2971,0,,,,,
139.019974,0.000013,0.0012,0.2885,0,,,,,
140.020187,0.000014,0.0013,0.3013,0,,,,,
141.020416,0.000014,0.0013,0.3001,0,,,,,
142.020630,0.000013,0.0012,0.2902,0,,,,,
143.019684,0.000013,0.0012,0.2899,0,,,,,
144.019897,0.000013,0.0012,0.2846,0,,,,,
145.020111,0.000013,0.0012,0.2836,0,,,,,
146.020340,0.000013,0.0012,0.2920,0,,,,,
147.020538,0.000013,0.0012,0.2846,0,,,,,
148.019608,0.000014,0.0013,0.2974,0,,,,,
149.019821,0.000013,0.0012,0.2894,0,,,,,
150.020035,0.000013,0.0012,0.2870,0,,,,,
151.020248,0.000014,0.0013,0.3097,0,,,,,
152.020477,0.000013,0.0012,0.2907,0,,,,,
153.019516,0.000013,0.0012,0.2824,0,,,,,
154.019745,0.000013,0.0012,0.2853,0,,,,,
155.019974,0.000013,0.0012,0.2913,0,,,,,
156.020172,0.000013,0.0012,0.2856,0,,,,,
157.020401,0.000013,0.0012,0.2880,0,,,,,
158.020615,0.000014,0.0012,0.2940,0,,,,,
159.019669,0.000013,0.0012,0.2737,0,,,,,
160.019882,0.000013,0.0012,0.2892,0,,,,,
161.020111,0.000028,0.0026,0.6130,0,,,,,
162.020325,0.000014,0.0012,0.2949,0,,,,,
163.020538,0.000014,0.0012,0.2947,0,,,,,
164.019608,0.030112,2.7626,654.0498,0,,,,,
165.019806,0.036440,3.3432,791.5129,0,,,,,
166.020035,0.037015,3.3960,803.9921,0,,,,,
167.020233,0.036450,3.3441,791.7189,0,,,,,
168.020462,0.037014,3.3959,803.9777,0,,,,,
169.019516,0.036558,3.3540,794.0695,0,,,,,
170.019730,0.036858,3.3816,800.5822,1,164.019608,795.3404,1,-1,1
171.020096,0.036294,3.3298,788.3297,0,,,,,
172.020325,0.037001,3.3947,803.6939,0,,,,,
173.020523,0.036325,3.3327,789.0095,0,,,,,
174.019577,0.036959,3.3908,802.7670,0,,,,,
175.019806,0.036470,3.3460,792.1550,0,,,,,
176.020020,0.036693,3.3664,797.0034,0,,,,,
177.020233,0.036524,3.3510,793.3381,0,,,,,
178.020447,0.036616,3.3593,795.3200,0,,,,,
179.019501,0.036702,3.3672,797.1890,0,,,,,
180.019730,0.036414,3.3409,790.9493,0,,,,,
181.019943,0.036711,3.3681,797.3862,0,,,,,
182.020157,0.036363,3.3361,789.8268,0,,,,,
183.020386,0.036841,3.3800,800.2137,0,,,,,
184.020599,0.036216,3.3226,786.6338,0,,,,,
185.019653,0.036909,3.3862,801.6873,0,,,,,
186.019867,0.036231,3.3240,786.9662,0,,,,,
187.020081,0.037006,3.3951,803.7892,0,,,,,
188.020309,0.036091,3.3112,783.9180,0,,,,,
189.020508,0.036899,3.3853,801.4648,0,,,,,
190.019562,0.036095,3.3116,784.0170,0,,,,,
191.019791,0.036936,3.3887,802.2686,0,,,,,
192.020004,0.035994,3.3023,781.8222,0,,,,,
193.020218,0.036933,3.3884,802.2111,0,,,,,
194.020447,0.036069,3.3091,783.4366,0,,,,,
195.019501,0.036953,3.3902,802.6389,0,,,,,
196.019714,0.036010,3.3038,782.1712,0,,,,,
197.019943,0.036943,3.3894,802.4383,0,,,,,
198.020142,0.036040,3.3065,782.8073,0,,,,,
199.020370,0.036856,3.3814,800.5408,0,,,,,
200.020599,0.036064,3.3087,783.3260,0,,,,,
201.019638,0.036899,3.3853,801.4691,0,,,,,
202.019852,0.036085,3.3106,783.7902,0,,,,,
203.020081,0.036897,3.3852,801.4384,0,,,,,
204.020294,0.036109,3.3128,784.3113,0,,,,,
205.020508,0.036830,3.3790,799.9692,0,,,,,
208.020004,0.036225,3.3235,786.8331,0,,,,,
209.020203,0.036692,3.3663,796.9741,0,,,,,
210.020432,0.036170,3.3185,785.6472,0,,,,,
211.020645,0.036635,3.3611,795.7355,0,,,,,
212.019714,0.036206,3.3217,786.4229,0,,,,,
213.019913,0.036525,3.3510,793.3469,0,,,,,
214.020126,0.036416,3.3410,790.9816,0,,,,,
215.020355,0.036299,3.3303,788.4509,0,,,,,
216.020569,0.036500,3.3487,792.7977,0,,,,,
217.019638,0.036106,3.3126,784.2543,0,,,,,
218.019836,0.036559,3.3542,794.0980,0,,,,,
219.020065,0.035960,3.2992,781.0782,0,,,,,
220.020294,0.009177,0.8420,199.3384,0,,,,,
221.020493,0.000039,0.0036,0.8495,0,,,,,
222.019547,0.000021,0.0019,0.4586,0,,,,,
223.019775,0.000016,0.0015,0.3461,0,,,,,
224.019989,0.000015,0.0014,0.3248,0,,,,,
225.020203,0.000014,0.0013,0.2961,0,,,,,
226.020416,0.000015,0.0014,0.3263,1,220.020294,785.9257,-1,-1,1
227.020645,0.000014,0.0013,0.3124,0,,,,,
228.019699,0.000014,0.0013,0.3101,0,,,,,
229.019897,0.000015,0.0013,0.3154,0,,,,,
230.020126,0.000015,0.0013,0.3184,0,,,,,
231.020340,0.000014,0.0013,0.3038,0,,,,,
232.020554,0.000014,0.0013,0.3034,0,,,,,
233.019623,0.000014,0.0013,0.3103,0,,,,,
234.019836,0.000014,0.0013,0.3032,0,,,,,
235.020050,0.000015,0.0014,0.3305,0,,,,,
236.020279,0.000014,0.0013,0.3114,0,,,,,
237.020477,0.000014,0.0013,0.3047,0,,,,,
238.019531,0.000015,0.0013,0.3156,0,,,,,
239.019760,0.000014,0.0013,0.3089,0,,,,,
240.019974,0.000014,0.0013,0.3063,0,,,,,
241.020187,0.000014,0.0013,0.3037,0,,,,,
242.020416,0.000015,0.0014,0.3253,0,,,,,
243.020630,0.000014,0.0012,0.2949,0,,,,,
244.019684,0.000015,0.0013,0.3183,0,,,,,
245.019897,0.000014,0.0013,0.3049,0,,,,,
246.020111,0.000015,0.0013,0.3163,0,,,,,
247.020340,0.000014,0.0013,0.2989,0,,,,,
248.020538,0.000014,0.0013,0.3055,0,,,,,
249.019608,0.000014,0.0013,0.3046,0,,,,,
250.019821,0.000015,0.0014,0.3347,0,,,,,
251.020035,0.000015,0.0014,0.3225,0,,,,,
252.020248,0.000015,0.0014,0.3210,0,,,,,
253.020477,0.000015,0.0013,0.3169,0,,,,,
254.019516,0.000015,0.0013,0.3192,0,,,,,
255.019745,0.000015,0.0014,0.3332,0,,,,,
256.019958,0.000015,0.0014,0.3262,0,,,,,
257.020172,0.000015,0.0013,0.3194,0,,,,,
258.020386,0.000015,0.0013,0.3181,0,,,,,
259.020599,0.000014,0.0013,0.3134,0,,,,,
260.019653,0.000014,0.0013,0.3109,0,,,,,
261.019897,0.000015,0.0014,0.3203,0,,,,,
262.020111,0.000015,0.0014,0.3199,0,,,,,
263.020325,0.000014,0.0013,0.3103,0,,,,,
264.020538,0.000014,0.0013,0.3095,0,,,,,
265.019592,0.000015,0.0013,0.3158,0,,,,,
266.019806,0.000014,0.0013,0.3110,0,,,,,
267.020020,0.000014,0.0013,0.3054,0,,,,,
268.020233,0.000014,0.0013,0.3021,0,,,,,
269.020477,0.000013,0.0012,0.2912,0,,,,,
270.019531,0.000014,0.0012,0.2950,0,,,,,
271.019745,0.000013,0.0012,0.2885,0,,,,,
272.019958,0.000014,0.0013,0.3061,0,,,,,
273.020172,0.000014,0.0013,0.2990,0,,,,,
274.020386,0.000014,0.0013,0.3022,0,,,,,
275.020599,0.000014,0.0013,0.2998,0,,,,,
276.019653,0.000014,0.0013,0.3060,0,,,,,
277.019867,0.000013,0.0012,0.2911,0,,,,,
278.020111,0.000013,0.0012,0.2923,0,,,,,
279.020325,0.000014,0.0013,0.2987,0,,,,,
280.020538,0.000014,0.0013,0.3066,0,,,,,
281.019592,0.000013,0.0012,0.2815,0,,,,,
282.019806,0.000014,0.0013,0.2966,0,,,,,
283.020020,0.000013,0.0012,0.2855,0,,,,,
284.020233,0.000014,0.0013,0.3073,0,,,,,
285.020447,0.000013,0.0012,0.2909,0,,,,,
286.019531,0.000013,0.0012,0.2851,0,,,,,
287.019714,0.000013,0.0012,0.2844,0,,,,,
288.019928,0.000013,0.0012,0.2890,0,,,,,
289.020172,0.000013,0.0012,0.2875,0,,,,,
290.020386,0.000014,0.0013,0.3067,0,,,,,
291.020599,0.000014,0.0013,0.3008,0,,,,,
292.019653,0.000014,0.0012,0.2936,0,,,,,
293.019867,0.000013,0.0012,0.2807,0,,,,,
294.020111,0.000014,0.0013,0.2982,0,,,,,
295.020294,0.000014,0.0012,0.2941,0,,,,,
296.020508,0.000018,0.0016,0.3870,0,,,,,
297.019592,0.000014,0.0013,0.3011,0,,,,,
298.019775,0.000014,0.0013,0.2978,0,,,,,
299.019989,0.000013,0.0012,0.2831,0,,,,,
300.020233,0.000013,0.0012,0.2793,0,,,,,
301.020447,0.000606,0.0556,13.1569,0,,,,,
302.019501,0.002710,0.2487,58.8704,0,,,,,
303.019714,0.002188,0.2008,47.5286,0,,,,,
304.019928,0.002096,0.1923,45.5335,0,,,,,
305.020172,0.002088,0.1915,45.3447,0,,,,,
306.020355,0.002107,0.1933,45.7642,0,,,,,
307.020569,0.002076,0.1905,45.1011,1,302.019501,41.5625,1,-1,1
308.019653,0.002107,0.1933,45.7726,0,,,,,
309.019836,0.002081,0.1909,45.1945,0,,,,,
310.020050,0.002109,0.1935,45.8134,0,,,,,
311.020294,0.002077,0.1906,45.1196,0,,,,,
312.020508,0.002110,0.1936,45.8387,0,,,,,
313.019562,0.002075,0.1903,45.0648,0,,,,,
314.019775,0.002111,0.1937,45.8507,0,,,,,
315.019989,0.002083,0.1911,45.2359,0,,,,,
316.020233,0.002111,0.1937,45.8521,0,,,,,
317.020416,0.002082,0.1910,45.2200,0,,,,,
318.020630,0.002115,0.1941,45.9435,0,,,,,
319.019714,0.002080,0.1909,45.1858,0,,,,,
320.019897,0.002112,0.1938,45.8798,0,,,,,
321.020142,0.002079,0.1908,45.1629,0,,,,,
322.020355,0.002116,0.1941,45.9572,0,,,,,
323.020569,0.002079,0.1908,45.1626,0,,,,,
324.019623,0.002118,0.1943,46.0068,0,,,,,
325.019836,0.002071,0.1900,44.9915,0,,,,,
326.020050,0.002124,0.1948,46.1258,0,,,,,
327.020294,0.002073,0.1902,45.0210,0,,,,,
328.020508,0.002122,0.1946,46.0831,0,,,,,
329.019562,0.002072,0.1901,45.0047,0,,,,,
330.019775,0.002123,0.1947,46.1047,0,,,,,
331.019989,0.006623,0.6076,143.8506,0,,,,,
332.020203,0.002184,0.2004,47.4342,0,,,,,
333.020416,0.002137,0.1960,46.4119,0,,,,,
334.020630,0.004378,0.4017,95.1012,0,,,,,
335.019684,0.004638,0.4255,100.7452,0,,,,,
336.019897,0.004859,0.4458,105.5481,0,,,,,
337.020142,0.006265,0.5748,136.0762,0,,,,,
338.020355,0.006050,0.5551,131.4113,0,,,,,
339.020569,0.006336,0.5813,137.6297,0,,,,,
340.019623,0.006069,0.5568,131.8193,0,,,,,
341.019836,0.006271,0.5753,136.2022,1,335.019684,61.3627,1,-1,1
342.020050,0.006079,0.5577,132.0354,0,,,,,
343.020264,0.006120,0.5614,132.9232,0,,,,,
344.020477,0.006261,0.5744,135.9985,0,,,,,
345.019562,0.006067,0.5567,131.7900,0,,,,,
346.019745,0.006342,0.5819,137.7556,0,,,,,
347.019958,0.006049,0.5549,131.3819,0,,,,,
348.020203,0.006315,0.5793,137.1565,0,,,,,
349.020416,0.006000,0.5504,130.3168,0,,,,,
350.020630,0.006318,0.5797,137.2343,0,,,,,
351.019684,0.006045,0.5546,131.3102,0,,,,,
352.019897,0.006272,0.5754,136.2241,0,,,,,
353.020142,0.006083,0.5581,132.1311,0,,,,,
354.020325,0.006281,0.5762,136.4172,0,,,,,
355.020538,0.006098,0.5594,132.4473,0,,,,,
356.019623,0.006224,0.5711,135.1965,0,,,,,
357.019806,0.006146,0.5639,133.4961,0,,,,,
358.020020,0.006210,0.5697,134.8840,0,,,,,
359.020264,0.006147,0.5640,133.5159,0,,,,,
360.020477,0.006203,0.5691,134.7444,0,,,,,
361.019531,0.006168,0.5659,133.9819,0,,,,,
362.019745,0.006228,0.5714,135.2787,0,,,,,
363.019958,0.006139,0.5632,133.3438,0,,,,,
364.020203,0.006183,0.5673,134.2989,0,,,,,
365.020416,0.006191,0.5680,134.4794,0,,,,,
366.020599,0.006199,0.5687,134.6424,0,,,,,
367.019684,0.006186,0.5675,134.3541,0,,,,,
368.019897,0.006136,0.5629,133.2682,0,,,,,
369.020111,0.006236,0.5722,135.4582,0,,,,,
370.020325,0.036741,3.3708,798.0441,0,,,,,
371.020538,0.042484,3.8977,922.7920,0,,,,,
372.019592,0.041638,3.8201,904.4136,0,,,,,
373.019806,0.042693,3.9169,927.3225,0,,,,,
374.020020,0.041617,3.8182,903.9539,0,,,,,
375.020264,0.042700,3.9175,927.4708,0,,,,,
376.020477,0.041513,3.8086,901.6893,1,370.020325,783.8158,1,-1,1
377.019531,0.042829,3.9294,930.2736,0,,,,,
378.019745,0.041479,3.8055,900.9493,0,,,,,
379.019958,0.042651,3.9131,926.4212,0,,,,,
380.020172,0.041444,3.8023,900.2043,0,,,,,
381.020386,0.042715,3.9189,927.8030,0,,,,,
382.020599,0.041521,3.8094,901.8734,0,,,,,
383.019653,0.042720,3.9194,927.9108,0,,,,,
384.019867,0.041506,3.8080,901.5411,0,,,,,
385.020111,0.042575,3.9061,924.7647,0,,,,,
386.020325,0.041578,3.8146,903.1074,0,,,,,
387.020538,0.042385,3.8886,920.6320,0,,,,,
388.019592,0.041619,3.8184,904.0058,0,,,,,
389.019806,0.042220,3.8735,917.0438,0,,,,,
390.020020,0.041789,3.8339,907.6801,0,,,,,
391.020233,0.042128,3.8650,915.0465,0,,,,,
392.020447,0.042023,3.8554,912.7728,0,,,,,
393.019531,0.042002,3.8535,912.3171,0,,,,,
394.019714,0.042093,3.8619,914.2999,0,,,,,
395.019928,0.041760,3.8313,907.0497,0,,,,,
396.020172,0.042137,3.8659,915.2465,0,,,,,
397.020386,0.020476,1.8786,444.7568,0,,,,,
398.020599,0.006231,0.5716,135.3352,0,,,,,
399.019653,0.006078,0.5576,132.0222,0,,,,,
400.019867,0.006246,0.5730,135.6651,0,,,,,
401.020111,0.006130,0.5624,133.1584,0,,,,,
402.020294,0.006249,0.5733,135.7374,0,,,,,
403.020508,0.006202,0.5690,134.7122,1,397.020386,777.8581,-1,1,1
404.019592,0.006153,0.5645,133.6427,0,,,,,
405.019775,0.006261,0.5744,135.9891,0,,,,,
406.019989,0.006078,0.5576,132.0102,0,,,,,
407.020233,0.006287,0.5768,136.5630,0,,,,,
408.020447,0.006048,0.5549,131.3708,0,,,,,
409.019501,0.006303,0.5783,136.9154,0,,,,,
410.019714,0.006047,0.5548,131.3484,0,,,,,
411.019928,0.006311,0.5790,137.0695,0,,,,,
412.020172,0.006029,0.5531,130.9501,0,,,,,
413.020355,0.006323,0.5801,137.3376,0,,,,,
414.020569,0.006042,0.5543,131.2414,0,,,,,
415.019653,0.006310,0.5789,137.0518,0,,,,,
416.019836,0.006035,0.5537,131.0779,0,,,,,
417.020050,0.006307,0.5787,136.9954,0,,,,,
418.020294,0.006022,0.5525,130.7931,0,,,,,
419.020508,0.006308,0.5787,137.0047,0,,,,,
420.019562,0.006049,0.5550,131.3979,0,,,,,
421.019775,0.005463,0.5012,118.6607,0,,,,,
422.019989,0.002076,0.1904,45.0882,0,,,,,
423.020233,0.002130,0.1954,46.2591,0,,,,,
424.020416,0.002078,0.1907,45.1409,0,,,,,
425.020630,0.002129,0.1953,46.2448,0,,,,,
426.019714,0.002073,0.1902,45.0306,0,,,,,
427.019897,0.002129,0.1953,46.2404,0,,,,,
428.020142,0.002075,0.1904,45.0790,1,422.019989,83.1395,-1,-1,1
429.020355,0.002131,0.1955,46.2830,0,,,,,
430.020569,0.002078,0.1906,45.1283,0,,,,,
431.019623,0.002124,0.1949,46.1381,0,,,,,
432.019836,0.002080,0.1909,45.1866,0,,,,,
433.020050,0.002118,0.1944,46.0131,0,,,,,
434.020294,0.002088,0.1916,45.3525,0,,,,,
435.020508,0.002114,0.1939,45.9083,0,,,,,
436.019562,0.002097,0.1924,45.5529,0,,,,,
437.019775,0.002107,0.1933,45.7576,0,,,,,
438.019989,0.002099,0.1926,45.6016,0,,,,,
439.020203,0.002114,0.1939,45.9117,0,,,,,
440.020416,0.002094,0.1921,45.4853,0,,,,,
441.020630,0.002114,0.1939,45.9160,0,,,,,
442.019684,0.002094,0.1921,45.4867,0,,,,,
443.019897,0.002117,0.1942,45.9763,0,,,,,
444.020142,0.002095,0.1922,45.5094,0,,,,,
445.020355,0.002128,0.1952,46.2212,0,,,,,
446.020569,0.002082,0.1910,45.2283,0,,,,,
447.019623,0.002131,0.1955,46.2780,0,,,,,
448.019836,0.001422,0.1304,30.8800,0,,,,,
449.020050,0.000014,0.0013,0.3038,0,,,,,
450.020264,0.000014,0.0012,0.2936,0,,,,,
451.020477,0.000013,0.0012,0.2917,0,,,,,
452.019562,0.000015,0.0013,0.3162,0,,,,,
453.019745,0.000014,0.0013,0.3138,0,,,,,
454.019958,0.000013,0.0012,0.2850,0,,,,,
455.020203,0.000014,0.0013,0.2993,1,449.020050,40.4949,-1,-1,1
456.020416,0.000014,0.0013,0.3086,0,,,,,
457.020630,0.000014,0.0013,0.2978,0,,,,,
458.019684,0.000014,0.0013,0.2974,0,,,,,
459.019897,0.000014,0.0013,0.3012,0,,,,,
460.020142,0.000014,0.0013,0.3066,0,,,,,
461.020325,0.000014,0.0013,0.2998,0,,,,,
462.020538,0.000014,0.0013,0.3114,0,,,,,
463.019623,0.000014,0.0013,0.3076,0,,,,,
464.019806,0.000014,0.0012,0.2951,0,,,,,
465.020020,0.000014,0.0013,0.3090,0,,,,,
466.020264,0.000014,0.0013,0.3059,0,,,,,
467.020477,0.000014,0.0013,0.2997,0,,,,,
468.019531,0.000015,0.0014,0.3304,0,,,,,
469.019745,0.000013,0.0012,0.2907,0,,,,,
470.019958,0.000014,0.0013,0.3005,0,,,,,
471.020203,0.000015,0.0013,0.3153,0,,,,,
472.020416,0.000014,0.0013,0.3087,0,,,,,
473.020599,0.000014,0.0012,0.2934,0,,,,,
474.019684,0.000014,0.0013,0.2997,0,,,,,
475.019897,0.000014,0.0013,0.2982,0,,,,,
476.020111,0.000014,0.0012,0.2941,0,,,,,
477.020325,0.000014,0.0013,0.2989,0,,,,,
478.020538,0.000014,0.0013,0.2977,0,,,,,
479.019592,0.000013,0.0012,0.2921,0,,,,,
480.019806,0.000014,0.0013,0.3118,0,,,,,
481.020020,0.000014,0.0013,0.3041,0,,,,,
482.020264,0.000014,0.0013,0.3041,0,,,,,
483.020477,0.000013,0.0012,0.2869,0,,,,,
484.019531,0.000014,0.0013,0.3011,0,,,,,
485.019745,0.000013,0.0012,0.2882,0,,,,,
486.019958,0.000013,0.0012,0.2927,0,,,,,
487.020172,0.000014,0.0013,0.2972,0,,,,,
488.020386,0.000013,0.0012,0.2925,0,,,,,
489.020599,0.000013,0.0012,0.2910,0,,,,,
490.019653,0.000013,0.0012,0.2894,0,,,,,
491.019867,0.000013,0.0012,0.2914,0,,,,,
492.020111,0.000014,0.0013,0.2990,0,,,,,
493.020325,0.000014,0.0013,0.3091,0,,,,,
494.020538,0.000013,0.0012,0.2852,0,,,,,
495.019592,0.000014,0.0013,0.2983,0,,,,,
496.019806,0.000013,0.0012,0.2880,0,,,,,
497.020020,0.000014,0.0012,0.2959,0,,,,,
498.020233,0.000014,0.0013,0.2969,0,,,,,
499.020447,0.000014,0.0013,0.3092,0,,,,,
500.019531,0.000013,0.0012,0.2901,0,,,,,
501.019714,0.000013,0.0012,0.2904,0,,,,,
502.019928,0.000013,0.0012,0.2889,0,,,,,
503.020172,0.000013,0.0012,0.2926,0,,,,,
504.020386,0.000014,0.0013,0.3046,0,,,,,
505.020599,0.000013,0.0012,0.2898,0,,,,,
506.019653,0.000013,0.0012,0.2816,0,,,,,
507.019867,0.000014,0.0012,0.2939,0,,,,,
508.020111,0.000013,0.0012,0.2922,0,,,,,
509.020294,0.000013,0.0012,0.2908,0,,,,,
510.020508,0.000013,0.0012,0.2817,0,,,,,
511.019592,0.000013,0.0012,0.2839,0,,,,,
512.019775,0.000013,0.0012,0.2823,0,,,,,
513.020020,0.000014,0.0013,0.2984,0,,,,,
514.020203,0.000013,0.0012,0.2826,0,,,,,
515.020447,0.000014,0.0012,0.2936,0,,,,,
516.019470,0.000013,0.0012,0.2875,0,,,,,
517.019714,0.000014,0.0013,0.2963,0,,,,,
518.019958,0.000013,0.0012,0.2888,0,,,,,
519.020142,0.000013,0.0012,0.2889,0,,,,,
520.020325,0.000013,0.0012,0.2923,0,,,,,
