t_s,vrms,irms,power,event,event_t_s,delta_va,direction
123.020561,0.000038,0.0035,0.8195,0,,,
124.020294,0.000037,0.0034,0.8112,0,,,
125.020073,0.000038,0.0035,0.8235,0,,,
126.019836,0.000038,0.0035,0.8344,0,,,
127.019615,0.000037,0.0034,0.8144,0,,,
128.020538,0.000038,0.0035,0.8228,0,,,
129.020309,0.000038,0.0035,0.8191,0,,,
130.020081,0.000038,0.0035,0.8251,0,,,
131.019852,0.000039,0.0035,0.8376,0,,,
132.019623,0.000038,0.0035,0.8235,0,,,
133.020554,0.000038,0.0035,0.8239,0,,,
134.020325,0.000038,0.0035,0.8240,0,,,
135.020096,0.000038,0.0035,0.8186,0,,,
136.019882,0.000038,0.0035,0.8207,0,,,
137.019653,0.000039,0.0036,0.8461,0,,,
138.020599,0.000038,0.0034,0.8152,0,,,
139.020340,0.000038,0.0035,0.8168,0,,,
140.020096,0.000038,0.0035,0.8180,0,,,
141.019867,0.000038,0.0035,0.8304,0,,,
142.019638,0.000038,0.0035,0.8277,0,,,
143.020554,0.000039,0.0035,0.8367,0,,,
144.020294,0.000037,0.0034,0.8144,0,,,
145.020065,0.000038,0.0035,0.8332,0,,,
146.019821,0.000038,0.0035,0.8254,0,,,
147.019577,0.000038,0.0035,0.8227,0,,,
148.020493,0.000038,0.0035,0.8248,0,,,
149.020248,0.000039,0.0036,0.8462,0,,,
150.020004,0.000038,0.0035,0.8207,0,,,
151.019760,0.000038,0.0035,0.8275,0,,,
152.019516,0.000039,0.0035,0.8367,0,,,
153.020416,0.000038,0.0035,0.8197,0,,,
154.020142,0.000038,0.0035,0.8288,0,,,
155.019897,0.000038,0.0035,0.8331,0,,,
156.019669,0.000038,0.0035,0.8270,0,,,
157.020599,0.000038,0.0035,0.8269,0,,,
158.020340,0.000038,0.0035,0.8279,0,,,
159.020096,0.000039,0.0035,0.8403,0,,,
160.019836,0.000038,0.0035,0.8333,0,,,
161.019623,0.000038,0.0035,0.8195,0,,,
162.020538,0.000038,0.0035,0.8246,0,,,
163.020294,0.000039,0.0036,0.8406,0,,,
164.020035,0.000038,0.0035,0.8283,0,,,
165.019806,0.000038,0.0035,0.8232,0,,,
166.019577,0.000038,0.0035,0.8192,0,,,
167.020508,0.000038,0.0035,0.8354,0,,,
168.020279,0.000038,0.0035,0.8266,0,,,
169.020050,0.000038,0.0034,0.8150,0,,,
170.019821,0.000038,0.0035,0.8295,0,,,
171.019577,0.000039,0.0036,0.8540,0,,,
172.020523,0.000038,0.0035,0.8205,0,,,
173.020294,0.000038,0.0035,0.8272,0,,,
174.020065,0.000038,0.0035,0.8359,0,,,
175.019836,0.000037,0.0034,0.8119,0,,,
176.019623,0.000037,0.0034,0.8142,0,,,
177.020538,0.000039,0.0035,0.8400,0,,,
178.020294,0.000038,0.0035,0.8322,0,,,
179.020065,0.000038,0.0035,0.8278,0,,,
180.019836,0.000038,0.0035,0.8340,0,,,
181.019623,0.000038,0.0035,0.8332,0,,,
182.020538,0.000038,0.0035,0.8239,0,,,
183.020294,0.000038,0.0035,0.8289,0,,,
184.020065,0.000038,0.0035,0.8335,0,,,
185.019836,0.000038,0.0035,0.8361,0,,,
186.019608,0.000039,0.0036,0.8496,0,,,
187.020538,0.000039,0.0036,0.8439,0,,,
188.020279,0.000038,0.0035,0.8353,0,,,
189.020050,0.000039,0.0036,0.8449,0,,,
190.019821,0.000040,0.0037,0.8653,0,,,
191.019577,0.000039,0.0035,0.8366,0,,,
192.020523,0.000038,0.0035,0.8211,0,,,
193.020294,0.000039,0.0035,0.8374,0,,,
194.020065,0.000038,0.0035,0.8340,0,,,
195.019821,0.000039,0.0036,0.8405,0,,,
196.019577,0.000039,0.0035,0.8379,0,,,
197.020508,0.000038,0.0035,0.8327,0,,,
198.020248,0.000039,0.0036,0.8472,0,,,
199.020004,0.000039,0.0036,0.8431,0,,,
200.019760,0.000039,0.0036,0.8433,0,,,
201.019516,0.000039,0.0036,0.8451,0,,,
202.020416,0.000039,0.0036,0.8465,0,,,
203.020157,0.000040,0.0037,0.8707,0,,,
204.019913,0.000039,0.0036,0.8510,0,,,
205.019684,0.000039,0.0036,0.8485,0,,,
206.020599,0.000040,0.0036,0.8583,0,,,
207.020340,0.000040,0.0037,0.8677,0,,,
208.020096,0.000039,0.0036,0.8532,0,,,
209.019836,0.000039,0.0036,0.8422,0,,,
210.019608,0.000040,0.0037,0.8711,0,,,
211.020508,0.000039,0.0036,0.8528,0,,,
212.020248,0.000038,0.0035,0.8210,0,,,
213.020035,0.000038,0.0035,0.8347,0,,,
214.019806,0.000039,0.0036,0.8537,0,,,
215.019577,0.000038,0.0035,0.8330,0,,,
216.020508,0.000038,0.0035,0.8312,0,,,
217.020279,0.000038,0.0035,0.8210,0,,,
218.020035,0.000039,0.0036,0.8448,0,,,
219.019806,0.000038,0.0035,0.8261,0,,,
220.019577,0.000039,0.0035,0.8399,0,,,
221.020508,0.000039,0.0036,0.8510,0,,,
222.020248,0.000039,0.0035,0.8381,0,,,
223.020004,0.000039,0.0035,0.8396,0,,,
224.019760,0.000038,0.0035,0.8291,0,,,
225.019516,0.000039,0.0036,0.8513,0,,,
226.020432,0.000038,0.0035,0.8308,0,,,
227.020187,0.000039,0.0036,0.8460,0,,,
228.019958,0.000039,0.0036,0.8432,0,,,
229.019699,0.000038,0.0035,0.8222,0,,,
230.019455,0.000038,0.0035,0.8225,0,,,
231.020370,0.000039,0.0036,0.8462,0,,,
232.020126,0.000038,0.0035,0.8343,0,,,
233.019882,0.000038,0.0035,0.8231,0,,,
234.019653,0.000039,0.0035,0.8401,0,,,
235.020554,0.000040,0.0036,0.8611,0,,,
236.020294,0.000039,0.0036,0.8485,0,,,
237.020065,0.000038,0.0035,0.8308,0,,,
238.019821,0.000040,0.0037,0.8681,0,,,
239.019562,0.000039,0.0036,0.8526,0,,,
240.020493,0.000039,0.0036,0.8507,0,,,
241.020233,0.000039,0.0035,0.8381,0,,,
242.019989,0.000040,0.0037,0.8646,0,,,
243.019745,0.000039,0.0036,0.8529,0,,,
244.019485,0.000039,0.0036,0.8522,0,,,
245.020416,0.000039,0.0035,0.8404,0,,,
246.020157,0.000038,0.0035,0.8355,0,,,
247.019913,0.000038,0.0035,0.8264,0,,,
248.019684,0.000038,0.0035,0.8243,0,,,
249.020615,0.000038,0.0035,0.8330,0,,,
250.020340,0.000039,0.0035,0.8381,0,,,
251.020096,0.000038,0.0035,0.8321,0,,,
252.019852,0.000037,0.0034,0.8048,0,,,
253.019608,0.000039,0.0036,0.8412,0,,,
254.020508,0.000038,0.0035,0.8270,0,,,
255.020248,0.000038,0.0035,0.8272,0,,,
256.019989,0.000038,0.0035,0.8352,0,,,
257.019745,0.000039,0.0036,0.8490,0,,,
258.019531,0.000039,0.0036,0.8414,0,,,
259.020416,0.000038,0.0035,0.8269,0,,,
260.020203,0.000039,0.0036,0.8483,0,,,
261.019958,0.000039,0.0036,0.8421,0,,,
262.019684,0.000038,0.0035,0.8186,0,,,
263.019470,0.000038,0.0035,0.8262,0,,,
264.020355,0.000039,0.0036,0.8443,0,,,
265.020142,0.000039,0.0036,0.8451,0,,,
266.019897,0.000038,0.0035,0.8256,0,,,
267.019653,0.000039,0.0036,0.8412,0,,,
268.020569,0.000038,0.0035,0.8251,0,,,
269.020294,0.000038,0.0035,0.8287,0,,,
270.020050,0.000038,0.0035,0.8337,0,,,
271.019806,0.000038,0.0035,0.8312,0,,,
272.019592,0.000038,0.0035,0.8354,0,,,
273.020477,0.000039,0.0036,0.8438,0,,,
274.020264,0.000039,0.0036,0.8495,0,,,
275.019989,0.000040,0.0036,0.8587,0,,,
276.019745,0.000039,0.0036,0.8405,0,,,
277.019501,0.000039,0.0036,0.8456,0,,,
278.020416,0.000039,0.0036,0.8567,0,,,
279.020172,0.000040,0.0037,0.8702,0,,,
280.019897,0.000039,0.0036,0.8480,0,,,
281.019684,0.000039,0.0035,0.8388,0,,,
282.020569,0.000039,0.0036,0.8439,0,,,
283.020355,0.000039,0.0036,0.8485,0,,,
284.020111,0.000039,0.0035,0.8365,0,,,
285.019867,0.000039,0.0036,0.8520,0,,,
286.019623,0.000040,0.0036,0.8607,0,,,
287.020538,0.000040,0.0037,0.8693,0,,,
288.020294,0.000039,0.0035,0.8396,0,,,
289.020020,0.000040,0.0037,0.8644,0,,,
290.019806,0.000040,0.0036,0.8586,0,,,
291.019562,0.000039,0.0036,0.8455,0,,,
292.020447,0.000039,0.0036,0.8432,0,,,
293.020233,0.000040,0.0036,0.8619,0,,,
294.019958,0.000039,0.0036,0.8469,0,,,
295.019745,0.000039,0.0036,0.8436,0,,,
296.019501,0.000039,0.0036,0.8410,0,,,
297.020416,0.000039,0.0036,0.8492,0,,,
298.020172,0.000039,0.0036,0.8429,0,,,
299.019897,0.000039,0.0036,0.8540,0,,,
300.019684,0.000039,0.0036,0.8545,0,,,
301.020569,0.000040,0.0036,0.8617,0,,,
302.020355,0.000039,0.0036,0.8575,0,,,
303.020111,0.000039,0.0035,0.8370,0,,,
304.019836,0.000040,0.0037,0.8653,0,,,
305.019592,0.000039,0.0036,0.8447,0,,,
306.020508,0.000039,0.0036,0.8533,0,,,
307.020264,0.000039,0.0036,0.8548,0,,,
308.019989,0.000039,0.0036,0.8502,0,,,
309.019745,0.000039,0.0036,0.8493,0,,,
310.019501,0.000039,0.0036,0.8538,0,,,
311.020416,0.000040,0.0037,0.8682,0,,,
312.020172,0.000040,0.0036,0.8600,0,,,
313.019897,0.000040,0.0037,0.8683,0,,,
314.019684,0.000039,0.0036,0.8521,0,,,
315.020569,0.000040,0.0036,0.8600,0,,,
316.020355,0.000040,0.0037,0.8655,0,,,
317.020111,0.000039,0.0036,0.8481,0,,,
318.019836,0.000040,0.0036,0.8604,0,,,
319.019592,0.000039,0.0036,0.8542,0,,,
320.020508,0.000039,0.0036,0.8575,0,,,
321.020294,0.000039,0.0036,0.8570,0,,,
322.020020,0.000038,0.0035,0.8324,0,,,
323.019806,0.000039,0.0036,0.8507,0,,,
324.019592,0.000039,0.0036,0.8547,0,,,
325.020508,0.000040,0.0037,0.8671,0,,,
326.020294,0.000039,0.0036,0.8451,0,,,
327.020050,0.000039,0.0036,0.8564,0,,,
328.019836,0.000039,0.0036,0.8467,0,,,
329.019623,0.000039,0.0036,0.8484,0,,,
330.020538,0.000040,0.0036,0.8630,0,,,
331.020325,0.000040,0.0037,0.8735,0,,,
332.020111,0.000039,0.0036,0.8468,0,,,
333.019836,0.000039,0.0036,0.8421,0,,,
334.019623,0.000040,0.0036,0.8608,0,,,
335.020538,0.000039,0.0036,0.8544,0,,,
336.020325,0.000039,0.0036,0.8468,0,,,
337.020111,0.000039,0.0036,0.8528,0,,,
338.019836,0.000039,0.0036,0.8428,0,,,
339.019623,0.000039,0.0035,0.8396,0,,,
340.020538,0.000039,0.0036,0.8499,0,,,
341.020325,0.000039,0.0036,0.8521,0,,,
342.020111,0.000040,0.0037,0.8653,0,,,
343.019867,0.000039,0.0036,0.8464,0,,,
344.019653,0.000039,0.0036,0.8445,0,,,
345.020569,0.000039,0.0036,0.8537,0,,,
346.020355,0.000039,0.0036,0.8490,0,,,
347.020111,0.000038,0.0035,0.8360,0,,,
348.019867,0.000039,0.0036,0.8417,0,,,
349.019653,0.000040,0.0036,0.8596,0,,,
350.020569,0.000040,0.0036,0.8640,0,,,
351.020355,0.000039,0.0036,0.8578,0,,,
352.020142,0.000039,0.0036,0.8427,0,,,
353.019897,0.000039,0.0036,0.8556,0,,,
354.019684,0.000039,0.0036,0.8502,0,,,
355.019470,0.000039,0.0035,0.8401,0,,,
356.020386,0.000039,0.0036,0.8538,0,,,
357.020172,0.000040,0.0036,0.8639,0,,,
358.019928,0.000040,0.0036,0.8584,0,,,
359.019714,0.000039,0.0036,0.8474,0,,,
360.019501,0.000039,0.0036,0.8494,0,,,
361.020416,0.000040,0.0036,0.8583,0,,,
362.020203,0.000040,0.0037,0.8733,0,,,
363.019928,0.000039,0.0036,0.8545,0,,,
364.019714,0.000039,0.0035,0.8381,0,,,
365.019470,0.000039,0.0036,0.8559,0,,,
366.020386,0.000040,0.0036,0.8583,0,,,
367.020172,0.000039,0.0036,0.8516,0,,,
368.019928,0.000039,0.0036,0.8551,0,,,
369.019714,0.000039,0.0036,0.8542,0,,,
370.019501,0.000040,0.0036,0.8617,0,,,
371.020416,0.000039,0.0036,0.8464,0,,,
372.020203,0.000039,0.0036,0.8525,0,,,
373.019928,0.000040,0.0037,0.8670,0,,,
374.019714,0.000039,0.0036,0.8519,0,,,
375.019470,0.000039,0.0036,0.8565,0,,,
376.020386,0.000040,0.0037,0.8646,0,,,
377.020172,0.000039,0.0036,0.8448,0,,,
378.019928,0.000039,0.0035,0.8401,0,,,
379.019714,0.000040,0.0037,0.8665,0,,,
380.019470,0.002513,0.2306,54.5922,0,,,
381.020386,0.001854,0.1701,40.2795,0,,,
382.020172,0.004710,0.4321,102.3105,1,380.019470,64.8770,1
383.019470,0.009475,0.8693,205.8132,0,,,
384.020386,0.011194,1.0270,243.1517,0,,,
385.020142,0.013186,1.2097,286.4045,1,383.019470,179.3957,1
386.019470,0.027367,2.5108,594.4241,0,,,
387.020355,0.036753,3.3719,798.2958,0,,,
388.020142,0.037115,3.4051,806.1689,1,386.019470,487.8398,1
389.020599,0.036941,3.3891,802.3767,0,,,
390.020355,0.037092,3.4031,805.6730,0,,,
391.020142,0.036660,3.3634,796.2821,1,389.020599,68.4810,1
392.020599,0.036795,3.3758,799.2252,0,,,
393.020355,0.036550,3.3533,793.8905,0,,,
394.020111,0.036966,3.3915,802.9391,0,,,
395.019836,0.037091,3.4029,805.6392,0,,,
396.019592,0.036647,3.3622,795.9917,0,,,
397.020477,0.036643,3.3618,795.9153,0,,,
398.020203,0.036984,3.3931,803.3133,0,,,
399.019928,0.036974,3.3922,803.0917,0,,,
400.019684,0.036494,3.3482,792.6865,0,,,
401.020569,0.036785,3.3749,799.0010,0,,,
402.020325,0.037016,3.3961,804.0222,0,,,
403.020050,0.036633,3.3609,795.6912,0,,,
404.019806,0.036494,3.3482,792.6870,0,,,
405.019562,0.036791,3.3754,799.1324,0,,,
406.020447,0.036910,3.3863,801.7144,0,,,
407.020203,0.036475,3.3464,792.2540,0,,,
408.019928,0.036449,3.3440,791.7017,0,,,
409.019714,0.036451,3.3442,791.7394,0,,,
410.019470,0.036358,3.3357,789.7231,0,,,
411.020386,0.036320,3.3322,788.8940,0,,,
412.020142,0.036506,3.3492,792.9270,0,,,
413.019897,0.023319,2.1394,506.5098,0,,,
414.019653,0.004520,0.4147,98.1706,0,,,
415.020569,0.000045,0.0041,0.9740,1,413.019897,588.6299,-1
416.019897,0.000040,0.0036,0.8632,0,,,
417.019684,0.000039,0.0036,0.8496,0,,,
418.020569,0.000039,0.0036,0.8507,1,416.019897,201.0303,-1
419.019928,0.000039,0.0036,0.8472,0,,,
420.019684,0.000039,0.0036,0.8569,0,,,
421.020599,0.000039,0.0036,0.8441,0,,,
422.020355,0.000038,0.0035,0.8267,0,,,
423.020142,0.000039,0.0036,0.8493,0,,,
424.019897,0.000039,0.0036,0.8513,0,,,
425.019684,0.000039,0.0035,0.8366,0,,,
426.020599,0.000040,0.0036,0.8602,0,,,
427.020386,0.000039,0.0036,0.8503,0,,,
428.020172,0.000039,0.0036,0.8517,0,,,
429.019897,0.000039,0.0035,0.8401,0,,,
430.019684,0.000039,0.0036,0.8441,0,,,
431.020599,0.000040,0.0036,0.8631,0,,,
432.020386,0.000039,0.0035,0.8365,0,,,
433.020172,0.000039,0.0036,0.8421,0,,,
434.019897,0.000039,0.0036,0.8512,0,,,
435.019684,0.000039,0.0036,0.8425,0,,,
436.020599,0.000039,0.0035,0.8376,0,,,
437.020386,0.000040,0.0037,0.8688,0,,,
438.020172,0.000039,0.0036,0.8457,0,,,
439.019928,0.000039,0.0036,0.8480,0,,,
440.019714,0.000039,0.0036,0.8473,0,,,
441.019470,0.000039,0.0036,0.8495,0,,,
442.020386,0.000040,0.0036,0.8583,0,,,
443.020172,0.000038,0.0035,0.8284,0,,,
444.019897,0.000039,0.0036,0.8522,0,,,
445.019684,0.000039,0.0036,0.8445,0,,,
446.020569,0.000039,0.0036,0.8497,0,,,
447.020355,0.000039,0.0036,0.8504,0,,,
448.020142,0.000039,0.0036,0.8489,0,,,
449.019897,0.000039,0.0036,0.8541,0,,,
450.019684,0.000040,0.0036,0.8617,0,,,
451.019470,0.000040,0.0037,0.8708,0,,,
452.020386,0.000040,0.0036,0.8597,0,,,
453.020172,0.000039,0.0036,0.8435,0,,,
454.019928,0.000039,0.0036,0.8517,0,,,
455.019714,0.000040,0.0036,0.8623,0,,,
456.019470,0.000039,0.0036,0.8530,0,,,
457.020386,0.000039,0.0036,0.8468,0,,,
458.020172,0.000039,0.0036,0.8450,0,,,
459.019928,0.000039,0.0036,0.8457,0,,,
460.019714,0.000039,0.0036,0.8556,0,,,
461.019501,0.000038,0.0035,0.8344,0,,,
462.020416,0.000039,0.0036,0.8487,0,,,
463.020203,0.000040,0.0036,0.8607,0,,,
464.019958,0.000040,0.0036,0.8607,0,,,
465.019745,0.000039,0.0035,0.8388,0,,,
466.019531,0.000039,0.0036,0.8482,0,,,
467.020447,0.000040,0.0036,0.8626,0,,,
468.020203,0.000040,0.0036,0.8590,0,,,
469.019958,0.000039,0.0036,0.8483,0,,,
470.019745,0.000039,0.0036,0.8497,0,,,
471.019531,0.000039,0.0036,0.8489,0,,,
472.020447,0.000039,0.0036,0.8521,0,,,
473.020203,0.000039,0.0036,0.8560,0,,,
474.019958,0.000039,0.0036,0.8485,0,,,
475.019745,0.000039,0.0036,0.8447,0,,,
476.019501,0.000039,0.0036,0.8463,0,,,
477.020416,0.000039,0.0035,0.8404,0,,,
478.020203,0.000039,0.0036,0.8560,0,,,
479.019928,0.000039,0.0036,0.8510,0,,,
480.019714,0.000039,0.0036,0.8546,0,,,
481.019501,0.000039,0.0036,0.8442,0,,,
482.020416,0.000039,0.0036,0.8514,0,,,
483.020203,0.000039,0.0036,0.8535,0,,,
484.019928,0.000039,0.0036,0.8458,0,,,
485.019714,0.000039,0.0035,0.8393,0,,,
486.019470,0.000039,0.0036,0.8518,0,,,
487.020386,0.000040,0.0036,0.8604,0,,,
488.020142,0.000039,0.0036,0.8417,0,,,
489.019897,0.000039,0.0036,0.8512,0,,,
490.019653,0.000039,0.0036,0.8496,0,,,
491.020569,0.000040,0.0037,0.8655,0,,,
492.020355,0.000039,0.0036,0.8447,0,,,
493.020142,0.000038,0.0035,0.8314,0,,,
494.019867,0.000039,0.0036,0.8443,0,,,
495.019653,0.000039,0.0036,0.8536,0,,,
496.020538,0.000039,0.0036,0.8465,0,,,
497.020325,0.000039,0.0035,0.8393,0,,,
498.020050,0.000040,0.0036,0.8636,0,,,
499.019836,0.000040,0.0037,0.8690,0,,,
500.019592,0.000039,0.0035,0.8397,0,,,
501.020508,0.000039,0.0036,0.8541,0,,,
502.020294,0.000039,0.0036,0.8504,0,,,
503.020020,0.000039,0.0035,0.8392,0,,,
504.019806,0.000039,0.0036,0.8575,0,,,
505.019562,0.000039,0.0036,0.8572,0,,,
506.020477,0.000039,0.0036,0.8436,0,,,
507.020264,0.000039,0.0036,0.8425,0,,,
508.020020,0.000039,0.0036,0.8523,0,,,
509.019806,0.000039,0.0036,0.8554,0,,,
510.019592,0.000039,0.0036,0.8504,0,,,
511.020508,0.000039,0.0036,0.8550,0,,,
512.020264,0.000039,0.0036,0.8523,0,,,
513.020081,0.000039,0.0036,0.8494,0,,,
514.019836,0.000039,0.0036,0.8520,0,,,
515.019592,0.000039,0.0035,0.8398,0,,,
516.020569,0.000039,0.0036,0.8573,0,,,
517.020264,0.000039,0.0035,0.8403,0,,,
518.020081,0.000039,0.0036,0.8536,0,,,
519.019836,0.000040,0.0036,0.8606,0,,,
520.019592,0.000039,0.0036,0.8438,0,,,
521.020569,0.000039,0.0036,0.8421,0,,,
522.020264,0.000039,0.0036,0.8451,0,,,
523.020081,0.000039,0.0036,0.8489,0,,,
524.019836,0.000039,0.0036,0.8471,0,,,
525.019592,0.000039,0.0036,0.8508,0,,,
526.020569,0.000040,0.0037,0.8722,0,,,
527.020264,0.000039,0.0036,0.8524,0,,,
528.020081,0.000039,0.0036,0.8521,0,,,
529.019836,0.000039,0.0036,0.8414,0,,,
530.019592,0.000040,0.0037,0.8727,0,,,
531.020508,0.000039,0.0035,0.8391,0,,,
532.020264,0.000039,0.0035,0.8375,0,,,
533.020081,0.000040,0.0037,0.8667,0,,,
534.019836,0.000040,0.0036,0.8621,0,,,
535.019592,0.000039,0.0036,0.8523,0,,,
536.020508,0.000038,0.0035,0.8327,0,,,
537.020264,0.000039,0.0036,0.8568,0,,,
538.020020,0.000039,0.0036,0.8550,0,,,
539.019775,0.000039,0.0036,0.8405,0,,,
540.019592,0.000039,0.0036,0.8451,0,,,
541.020508,0.000039,0.0036,0.8573,0,,,
542.020264,0.000039,0.0036,0.8428,0,,,
543.020020,0.000039,0.0036,0.8555,0,,,
544.019775,0.000039,0.0036,0.8474,0,,,
545.019592,0.000040,0.0036,0.8616,0,,,
546.020508,0.000039,0.0036,0.8413,0,,,
547.020203,0.000039,0.0035,0.8394,0,,,
548.019958,0.000040,0.0036,0.8593,0,,,
549.019775,0.000040,0.0037,0.8719,0,,,
550.019531,0.000038,0.0035,0.8272,0,,,
551.020386,0.000040,0.0037,0.8745,0,,,
552.020203,0.000039,0.0036,0.8573,0,,,
553.019958,0.000039,0.0036,0.8428,0,,,
554.019714,0.000040,0.0036,0.8583,0,,,
555.019470,0.000040,0.0036,0.8626,0,,,
