t_s,vrms,irms,power,event,event_t_s,delta_va,direction
747.019470,0.002143,0.1966,46.5491,0,,,
748.020325,0.002132,0.1956,46.2999,0,,,
749.020081,0.002133,0.1957,46.3210,0,,,
750.019836,0.002122,0.1947,46.0986,0,,,
751.019592,0.002126,0.1950,46.1704,0,,,
752.020508,0.002144,0.1967,46.5723,0,,,
753.020203,0.002144,0.1967,46.5776,0,,,
754.019958,0.002155,0.1977,46.8019,0,,,
755.019714,0.002150,0.1972,46.6892,0,,,
756.019470,0.002143,0.1966,46.5551,0,,,
757.020325,0.002143,0.1967,46.5573,0,,,
758.020081,0.002138,0.1962,46.4451,0,,,
759.019836,0.002112,0.1938,45.8802,0,,,
760.019592,0.002125,0.1949,46.1509,0,,,
761.020508,0.002138,0.1962,46.4427,0,,,
762.020203,0.002137,0.1961,46.4152,0,,,
763.020020,0.002144,0.1967,46.5741,0,,,
764.019775,0.002139,0.1962,46.4608,0,,,
765.019531,0.002138,0.1962,46.4454,0,,,
766.020386,0.002146,0.1968,46.6033,0,,,
767.020142,0.002142,0.1965,46.5179,0,,,
768.019897,0.002148,0.1971,46.6572,0,,,
769.019714,0.002150,0.1972,46.6945,0,,,
770.020630,0.002146,0.1969,46.6152,0,,,
771.020325,0.002151,0.1973,46.7214,0,,,
772.020142,0.002149,0.1972,46.6792,0,,,
773.019897,0.002140,0.1963,46.4845,0,,,
774.019714,0.002131,0.1955,46.2960,0,,,
775.019470,0.002131,0.1955,46.2813,0,,,
776.020386,0.002137,0.1960,46.4078,0,,,
777.020142,0.002127,0.1952,46.2026,0,,,
778.019897,0.002134,0.1958,46.3469,0,,,
779.019714,0.000854,0.0783,18.5473,0,,,
780.020630,0.000038,0.0035,0.8276,0,,,
781.020325,0.000038,0.0035,0.8263,0,,,
782.020081,0.000038,0.0035,0.8337,1,780.020630,36.2031,-1
783.020630,0.000039,0.0035,0.8365,0,,,
784.020325,0.000038,0.0034,0.8161,0,,,
785.020081,0.000038,0.0035,0.8362,0,,,
786.019836,0.000038,0.0035,0.8278,0,,,
787.019592,0.000039,0.0036,0.8426,0,,,
788.020569,0.000039,0.0036,0.8490,0,,,
789.020203,0.000039,0.0036,0.8445,0,,,
790.019958,0.000038,0.0035,0.8306,0,,,
791.019714,0.000038,0.0035,0.8295,0,,,
792.019470,0.000039,0.0035,0.8375,0,,,
793.020325,0.000038,0.0035,0.8312,0,,,
794.020081,0.000039,0.0035,0.8394,0,,,
795.019836,0.000039,0.0036,0.8426,0,,,
796.019592,0.000039,0.0035,0.8397,0,,,
797.020508,0.000038,0.0035,0.8263,0,,,
798.020203,0.000038,0.0035,0.8334,0,,,
799.019958,0.000038,0.0035,0.8212,0,,,
800.019714,0.000039,0.0036,0.8515,0,,,
801.019470,0.000038,0.0035,0.8349,0,,,
802.020325,0.000038,0.0035,0.8285,0,,,
803.020081,0.000039,0.0035,0.8388,0,,,
804.019836,0.000039,0.0035,0.8366,0,,,
805.019592,0.000038,0.0035,0.8241,0,,,
806.020569,0.000038,0.0035,0.8359,0,,,
807.020203,0.000038,0.0035,0.8355,0,,,
808.020020,0.000038,0.0035,0.8337,0,,,
809.019775,0.000039,0.0036,0.8535,0,,,
