t_s,vrms,irms,power,event,event_t_s,delta_va,direction
149.019836,0.000038,0.0035,0.8289,0,,,
150.019608,0.000038,0.0035,0.8259,0,,,
151.020523,0.000038,0.0035,0.8315,0,,,
152.020248,0.000039,0.0036,0.8422,0,,,
153.020020,0.000039,0.0036,0.8438,0,,,
154.019760,0.000039,0.0036,0.8574,0,,,
155.019516,0.000040,0.0036,0.8599,0,,,
156.020447,0.000039,0.0036,0.8574,0,,,
157.020203,0.000039,0.0036,0.8420,0,,,
158.019974,0.000039,0.0035,0.8378,0,,,
159.019745,0.000039,0.0035,0.8390,0,,,
160.019516,0.000038,0.0035,0.8278,0,,,
161.020447,0.000039,0.0036,0.8436,0,,,
162.020203,0.000039,0.0035,0.8388,0,,,
163.019974,0.000039,0.0036,0.8426,0,,,
164.019730,0.000040,0.0037,0.8670,0,,,
165.019501,0.000040,0.0037,0.8659,0,,,
166.020416,0.000039,0.0035,0.8386,0,,,
167.020187,0.000040,0.0036,0.8588,0,,,
168.019958,0.000039,0.0035,0.8381,0,,,
169.019714,0.000038,0.0035,0.8313,0,,,
170.019455,0.000039,0.0036,0.8410,0,,,
171.020386,0.000038,0.0035,0.8331,0,,,
172.020142,0.000039,0.0036,0.8548,0,,,
173.019913,0.000040,0.0037,0.8663,0,,,
174.019684,0.000040,0.0036,0.8584,0,,,
175.020599,0.000038,0.0035,0.8291,0,,,
176.020355,0.000038,0.0035,0.8309,0,,,
177.020096,0.000038,0.0035,0.8333,0,,,
178.019836,0.000038,0.0035,0.8306,0,,,
179.019577,0.000040,0.0036,0.8607,0,,,
180.020493,0.000039,0.0036,0.8534,0,,,
181.020248,0.000039,0.0036,0.8455,0,,,
182.020004,0.000040,0.0037,0.8652,0,,,
183.019745,0.000039,0.0036,0.8453,0,,,
184.019501,0.000039,0.0035,0.8366,0,,,
185.020416,0.000039,0.0036,0.8425,0,,,
186.020157,0.000039,0.0035,0.8365,0,,,
187.019943,0.000040,0.0036,0.8640,0,,,
188.019684,0.000039,0.0036,0.8574,0,,,
189.020599,0.000039,0.0036,0.8426,0,,,
190.020355,0.000039,0.0036,0.8500,0,,,
191.020111,0.000038,0.0035,0.8309,0,,,
192.019882,0.000039,0.0036,0.8436,0,,,
193.019669,0.000039,0.0036,0.8570,0,,,
194.020615,0.000040,0.0037,0.8757,0,,,
195.020386,0.000039,0.0036,0.8436,0,,,
196.020142,0.000038,0.0035,0.8342,0,,,
197.019913,0.000039,0.0035,0.8392,0,,,
198.019699,0.000040,0.0037,0.8655,0,,,
199.019455,0.000039,0.0036,0.8540,0,,,
200.020401,0.000038,0.0035,0.8332,0,,,
201.020172,0.000039,0.0036,0.8469,0,,,
202.019943,0.000040,0.0036,0.8616,0,,,
203.019714,0.000040,0.0037,0.8676,0,,,
204.019485,0.000039,0.0036,0.8477,0,,,
205.020416,0.000039,0.0036,0.8538,0,,,
206.020172,0.000039,0.0035,0.8387,0,,,
207.019943,0.000040,0.0036,0.8637,0,,,
208.019714,0.000039,0.0036,0.8508,0,,,
209.019485,0.000038,0.0035,0.8330,0,,,
210.020416,0.000038,0.0035,0.8266,0,,,
211.020187,0.000040,0.0037,0.8722,0,,,
212.019958,0.000039,0.0036,0.8507,0,,,
213.019730,0.000039,0.0036,0.8534,0,,,
214.019501,0.000039,0.0036,0.8573,0,,,
215.020416,0.000038,0.0035,0.8329,0,,,
216.020157,0.000038,0.0035,0.8345,0,,,
217.019913,0.000038,0.0035,0.8184,0,,,
218.019669,0.000038,0.0035,0.8330,0,,,
219.020599,0.000038,0.0035,0.8327,0,,,
220.020355,0.000039,0.0036,0.8462,0,,,
221.020111,0.000039,0.0036,0.8405,0,,,
222.019867,0.000039,0.0035,0.8393,0,,,
223.019623,0.000040,0.0036,0.8596,0,,,
224.020538,0.000039,0.0036,0.8510,0,,,
225.020309,0.000040,0.0037,0.8693,0,,,
226.020081,0.000040,0.0036,0.8613,0,,,
227.019836,0.000039,0.0035,0.8382,0,,,
228.019623,0.000039,0.0036,0.8515,0,,,
229.020538,0.000038,0.0035,0.8317,0,,,
230.020325,0.000039,0.0036,0.8465,0,,,
231.020096,0.000038,0.0035,0.8336,0,,,
232.019836,0.000039,0.0035,0.8371,0,,,
233.019608,0.000038,0.0035,0.8332,0,,,
234.020508,0.000039,0.0036,0.8531,0,,,
235.020248,0.000039,0.0036,0.8453,0,,,
236.020020,0.000039,0.0036,0.8575,0,,,
237.019775,0.000040,0.0037,0.8675,0,,,
238.019516,0.000039,0.0036,0.8443,0,,,
239.020416,0.000039,0.0036,0.8560,0,,,
240.020172,0.000038,0.0035,0.8336,0,,,
241.019913,0.000039,0.0036,0.8408,0,,,
242.019684,0.000038,0.0035,0.8225,0,,,
243.020615,0.000038,0.0035,0.8354,0,,,
244.020355,0.000039,0.0035,0.8368,0,,,
245.020126,0.000039,0.0036,0.8470,0,,,
246.019897,0.000040,0.0037,0.8797,0,,,
247.019684,0.000039,0.0036,0.8442,0,,,
248.019455,0.000039,0.0036,0.8432,0,,,
249.020386,0.000038,0.0035,0.8291,0,,,
250.020157,0.000039,0.0036,0.8425,0,,,
251.019943,0.000039,0.0036,0.8437,0,,,
252.019714,0.000039,0.0036,0.8476,0,,,
253.019470,0.000039,0.0036,0.8509,0,,,
254.020401,0.000040,0.0036,0.8624,0,,,
255.020172,0.000038,0.0035,0.8293,0,,,
256.019928,0.000039,0.0035,0.8401,0,,,
257.019714,0.000039,0.0036,0.8452,0,,,
258.019501,0.000039,0.0036,0.8552,0,,,
259.020416,0.000040,0.0036,0.8601,0,,,
260.020172,0.000040,0.0037,0.8698,0,,,
261.019928,0.000039,0.0036,0.8486,0,,,
262.019714,0.000038,0.0035,0.8333,0,,,
263.019470,0.000039,0.0035,0.8384,0,,,
264.020386,0.000038,0.0035,0.8230,0,,,
265.020142,0.000039,0.0036,0.8493,0,,,
266.019897,0.000039,0.0036,0.8509,0,,,
267.019653,0.000040,0.0037,0.8728,0,,,
268.020599,0.000039,0.0036,0.8544,0,,,
269.020355,0.000039,0.0036,0.8553,0,,,
270.020111,0.000039,0.0035,0.8389,0,,,
271.019867,0.000039,0.0035,0.8376,0,,,
272.019623,0.000039,0.0036,0.8421,0,,,
273.020538,0.000039,0.0036,0.8456,0,,,
274.020294,0.000040,0.0036,0.8607,0,,,
275.020020,0.000040,0.0036,0.8602,0,,,
276.019806,0.000039,0.0036,0.8447,0,,,
277.019562,0.000039,0.0036,0.8428,0,,,
278.020447,0.000039,0.0035,0.8364,0,,,
279.020233,0.000039,0.0036,0.8454,0,,,
280.019958,0.000040,0.0037,0.8769,0,,,
281.019745,0.000040,0.0037,0.8758,0,,,
282.019501,0.000038,0.0035,0.8360,0,,,
283.020416,0.000039,0.0036,0.8414,0,,,
284.020172,0.000038,0.0035,0.8289,0,,,
285.019897,0.000040,0.0036,0.8592,0,,,
286.019684,0.000039,0.0036,0.8427,0,,,
287.020599,0.000040,0.0036,0.8639,0,,,
288.020355,0.000039,0.0036,0.8534,0,,,
289.020111,0.000038,0.0035,0.8298,0,,,
290.019836,0.000039,0.0036,0.8417,0,,,
291.019623,0.000039,0.0035,0.8389,0,,,
292.020508,0.000040,0.0037,0.8684,0,,,
293.020264,0.000039,0.0036,0.8439,0,,,
294.019989,0.000038,0.0035,0.8251,0,,,
295.019775,0.000039,0.0035,0.8380,0,,,
296.019531,0.000039,0.0036,0.8453,0,,,
297.020416,0.000039,0.0036,0.8579,0,,,
298.020172,0.000039,0.0036,0.8549,0,,,
299.019928,0.000039,0.0035,0.8375,0,,,
300.019684,0.000038,0.0034,0.8159,0,,,
301.020599,0.000040,0.0036,0.8587,0,,,
302.020355,0.000040,0.0036,0.8626,0,,,
303.020111,0.000040,0.0037,0.8688,0,,,
304.019867,0.000039,0.0036,0.8483,0,,,
305.019623,0.000039,0.0036,0.8426,0,,,
306.020538,0.000039,0.0036,0.8431,0,,,
307.020294,0.000040,0.0036,0.8594,0,,,
308.020020,0.000039,0.0036,0.8494,0,,,
309.019806,0.000038,0.0035,0.8304,0,,,
310.019562,0.000038,0.0035,0.8357,0,,,
311.020447,0.009867,0.9052,214.3142,0,,,
312.020233,0.013239,1.2146,287.5595,0,,,
313.019989,0.029754,2.7298,646.2838,1,311.020447,381.8806,1
314.020508,0.033618,3.0843,730.2101,0,,,
315.020264,0.036711,3.3681,797.3941,0,,,
316.019989,0.036290,3.3294,788.2432,1,314.020508,389.2300,1
317.020477,0.036786,3.3750,799.0248,0,,,
318.020233,0.036296,3.3300,788.3799,0,,,
319.019958,0.036278,3.3284,787.9885,0,,,
320.019745,0.036794,3.3756,799.1834,0,,,
321.019501,0.037192,3.4122,807.8280,0,,,
322.020416,0.037141,3.4076,806.7384,0,,,
323.020172,0.036759,3.3725,798.4411,0,,,
324.019928,0.036335,3.3336,789.2221,0,,,
325.019684,0.036267,3.3274,787.7537,0,,,
326.020599,0.036612,3.3590,795.2466,0,,,
327.020355,0.037059,3.4000,804.9571,0,,,
328.020111,0.037171,3.4103,807.3860,0,,,
329.019867,0.036778,3.3742,798.8458,0,,,
330.019623,0.036299,3.3303,788.4378,0,,,
331.020569,0.036163,3.3178,785.4811,0,,,
332.020325,0.036491,3.3479,792.6138,0,,,
333.020111,0.037093,3.4032,805.6981,0,,,
334.019836,0.037118,3.4054,806.2314,0,,,
335.019623,0.036713,3.3682,797.4227,0,,,
336.020569,0.036150,3.3166,785.2146,0,,,
337.020325,0.036904,3.3857,801.5762,0,,,
338.020111,0.039569,3.6303,859.4786,0,,,
339.019867,0.039300,3.6056,853.6279,0,,,
340.019653,0.038920,3.5707,845.3696,1,338.020111,58.0876,1
341.020142,0.030561,2.8038,663.8106,0,,,
342.019897,0.005399,0.4954,117.2768,0,,,
343.019684,0.005051,0.4634,109.7187,1,341.020142,555.8900,-1
344.020203,0.002680,0.2459,58.2067,0,,,
345.019958,0.002149,0.1972,46.6834,0,,,
346.019714,0.002134,0.1958,46.3607,1,344.020203,246.5185,-1
347.020233,0.002158,0.1980,46.8686,0,,,
348.019958,0.002155,0.1977,46.8128,0,,,
349.019714,0.002150,0.1972,46.6919,0,,,
350.019470,0.002138,0.1961,46.4385,0,,,
351.020355,0.002134,0.1958,46.3545,0,,,
352.020111,0.002124,0.1949,46.1431,0,,,
353.019867,0.002115,0.1941,45.9443,0,,,
354.019623,0.002112,0.1937,45.8653,0,,,
355.020569,0.002103,0.1930,45.6830,0,,,
356.020325,0.002099,0.1926,45.5879,0,,,
357.020111,0.002104,0.1930,45.6997,0,,,
358.019867,0.002114,0.1939,45.9164,0,,,
359.019623,0.002127,0.1952,46.2033,0,,,
360.020538,0.002144,0.1967,46.5712,0,,,
361.020294,0.002154,0.1976,46.7822,0,,,
362.020020,0.002159,0.1981,46.8978,0,,,
363.019775,0.002155,0.1977,46.7974,0,,,
364.019501,0.002140,0.1963,46.4777,0,,,
365.020416,0.002128,0.1952,46.2151,0,,,
366.020172,0.002113,0.1939,45.9052,0,,,
367.019928,0.002106,0.1932,45.7392,0,,,
368.019684,0.002105,0.1931,45.7229,0,,,
369.019470,0.002117,0.1942,45.9730,0,,,
370.020386,0.002131,0.1955,46.2951,0,,,
371.020172,0.002152,0.1974,46.7407,0,,,
372.019928,0.002160,0.1981,46.9120,0,,,
373.019714,0.002147,0.1970,46.6444,0,,,
374.019470,0.002132,0.1956,46.3099,0,,,
375.020386,0.002114,0.1940,45.9177,0,,,
376.020142,0.002105,0.1931,45.7259,0,,,
377.019897,0.002108,0.1934,45.7916,0,,,
378.019653,0.002124,0.1949,46.1358,0,,,
379.020538,0.002143,0.1966,46.5369,0,,,
380.020264,0.002155,0.1977,46.8138,0,,,
381.019989,0.002159,0.1981,46.8933,0,,,
382.019745,0.002151,0.1973,46.7136,0,,,
383.019531,0.002131,0.1955,46.2876,0,,,
384.020416,0.002111,0.1937,45.8553,0,,,
385.020172,0.002103,0.1929,45.6793,0,,,
386.019928,0.002108,0.1934,45.7787,0,,,
387.019714,0.002130,0.1954,46.2637,0,,,
388.019501,0.002150,0.1973,46.7034,0,,,
389.020416,0.002157,0.1979,46.8454,0,,,
390.020172,0.002140,0.1964,46.4870,0,,,
391.019928,0.002121,0.1946,46.0799,0,,,
392.019684,0.002106,0.1932,45.7352,0,,,
393.020599,0.002104,0.1930,45.7021,0,,,
394.020355,0.002121,0.1946,46.0738,0,,,
395.020142,0.002144,0.1967,46.5746,0,,,
396.019836,0.002155,0.1977,46.8044,0,,,
397.019592,0.002152,0.1975,46.7466,0,,,
398.020508,0.002141,0.1964,46.5072,0,,,
399.020264,0.002118,0.1943,46.0058,0,,,
400.019989,0.002104,0.1930,45.7026,0,,,
401.019775,0.002116,0.1941,45.9546,0,,,
402.019562,0.002140,0.1964,46.4895,0,,,
403.020477,0.002158,0.1980,46.8800,0,,,
404.020233,0.002152,0.1974,46.7448,0,,,
405.019989,0.002121,0.1946,46.0709,0,,,
406.019775,0.002104,0.1930,45.7023,0,,,
407.019531,0.002119,0.1944,46.0318,0,,,
408.020447,0.002147,0.1969,46.6259,0,,,
409.020203,0.002157,0.1979,46.8430,0,,,
410.019958,0.002135,0.1959,46.3766,0,,,
411.019714,0.002106,0.1933,45.7546,0,,,
412.019470,0.002109,0.1935,45.8161,0,,,
413.020355,0.002136,0.1960,46.3954,0,,,
414.020111,0.002158,0.1980,46.8709,0,,,
415.019836,0.002119,0.1944,46.0176,0,,,
416.019592,0.002086,0.1914,45.3099,0,,,
417.020477,0.002082,0.1910,45.2242,0,,,
418.020233,0.002108,0.1934,45.7808,0,,,
419.019958,0.002128,0.1953,46.2297,0,,,
420.019745,0.002115,0.1940,45.9375,0,,,
421.019501,0.002081,0.1909,45.1905,0,,,
422.020416,0.002087,0.1915,45.3283,0,,,
423.020172,0.002117,0.1942,45.9861,0,,,
424.019928,0.002129,0.1953,46.2482,0,,,
425.019714,0.002099,0.1926,45.5930,0,,,
426.019501,0.002072,0.1901,45.0007,0,,,
427.020416,0.002101,0.1928,45.6340,0,,,
428.020172,0.002126,0.1950,46.1681,0,,,
429.019928,0.002120,0.1945,46.0452,0,,,
430.019714,0.002084,0.1912,45.2678,0,,,
431.019470,0.002088,0.1915,45.3494,0,,,
432.020386,0.002118,0.1943,45.9976,0,,,
433.020142,0.002133,0.1957,46.3241,0,,,
434.019897,0.002105,0.1931,45.7141,0,,,
435.019653,0.002079,0.1907,45.1600,0,,,
436.020569,0.002102,0.1928,45.6469,0,,,
437.020294,0.002130,0.1954,46.2587,0,,,
438.020020,0.002130,0.1954,46.2579,0,,,
439.019775,0.002093,0.1920,45.4675,0,,,
440.019531,0.002077,0.1906,45.1225,0,,,
441.020416,0.002102,0.1929,45.6640,0,,,
442.020172,0.002127,0.1951,46.1965,0,,,
443.019928,0.002126,0.1950,46.1747,0,,,
444.019684,0.002097,0.1924,45.5505,0,,,
445.020599,0.002077,0.1906,45.1224,0,,,
446.020355,0.002089,0.1916,45.3697,0,,,
447.020142,0.002120,0.1945,46.0479,0,,,
448.019897,0.002131,0.1955,46.2840,0,,,
449.019684,0.002100,0.1927,45.6105,0,,,
450.019470,0.002078,0.1907,45.1369,0,,,
451.020386,0.002107,0.1933,45.7624,0,,,
452.020142,0.002129,0.1953,46.2486,0,,,
453.019897,0.002113,0.1939,45.9036,0,,,
454.019653,0.002080,0.1908,45.1778,0,,,
455.020569,0.002108,0.1934,45.7870,0,,,
456.020325,0.002131,0.1955,46.2863,0,,,
457.020050,0.002100,0.1927,45.6220,0,,,
458.019836,0.002089,0.1917,45.3845,0,,,
459.019562,0.002126,0.1951,46.1783,0,,,
460.020447,0.002113,0.1939,45.9054,0,,,
461.020203,0.002075,0.1904,45.0785,0,,,
462.019928,0.002094,0.1921,45.4731,0,,,
463.019684,0.002116,0.1941,45.9595,0,,,
464.020569,0.002133,0.1957,46.3406,0,,,
465.020294,0.002128,0.1953,46.2303,0,,,
466.020020,0.002097,0.1923,45.5384,0,,,
467.019775,0.002078,0.1906,45.1351,0,,,
468.019531,0.002100,0.1927,45.6206,0,,,
469.020416,0.002125,0.1949,46.1521,0,,,
470.020172,0.002129,0.1953,46.2329,0,,,
471.019897,0.002101,0.1928,45.6403,0,,,
472.019623,0.002077,0.1905,45.1058,0,,,
473.020538,0.002093,0.1921,45.4705,0,,,
