t_s,vrms,irms,power,event,event_t_s,delta_va,direction,cluster,fragments
64.019966,0.002120,0.1945,46.0452,0,,,,,
65.020187,0.002070,0.1899,44.9570,0,,,,,
66.020401,0.002113,0.1939,45.8959,0,,,,,
67.020622,0.002089,0.1916,45.3690,0,,,,,
68.019669,0.002085,0.1913,45.2925,0,,,,,
69.019897,0.002111,0.1937,45.8551,0,,,,,
70.020111,0.002070,0.1899,44.9568,0,,,,,
71.020325,0.002118,0.1944,46.0153,0,,,,,
72.020546,0.002063,0.1893,44.8097,0,,,,,
73.019600,0.002108,0.1934,45.7781,0,,,,,
74.019814,0.002085,0.1913,45.2974,0,,,,,
75.020035,0.002087,0.1915,45.3303,0,,,,,
76.020248,0.002112,0.1938,45.8793,0,,,,,
77.020470,0.002062,0.1892,44.7935,0,,,,,
78.019524,0.002117,0.1942,45.9744,0,,,,,
79.019737,0.000489,0.0448,10.6116,0,,,,,
80.019958,0.000014,0.0013,0.2971,0,,,,,
81.020180,0.000014,0.0013,0.3025,0,,,,,
82.020393,0.000014,0.0013,0.3104,0,,,,,
83.020607,0.000014,0.0013,0.3086,0,,,,,
84.019661,0.000013,0.0012,0.2849,0,,,,,
85.019882,0.000014,0.0013,0.2978,1,79.019737,45.2457,-1,-1,1
86.020226,0.000013,0.0012,0.2919,0,,,,,
87.020447,0.000015,0.0013,0.3159,0,,,,,
88.019501,0.000014,0.0012,0.2937,0,,,,,
89.019722,0.000014,0.0013,0.2996,0,,,,,
90.019936,0.000014,0.0013,0.2970,0,,,,,
91.020149,0.000013,0.0012,0.2925,0,,,,,
92.020370,0.000014,0.0013,0.2995,0,,,,,
93.020592,0.000014,0.0013,0.3057,0,,,,,
94.019638,0.000014,0.0013,0.2992,0,,,,,
95.019859,0.000013,0.0012,0.2852,0,,,,,
96.020081,0.000014,0.0013,0.3060,0,,,,,
97.020294,0.000014,0.0013,0.2999,0,,,,,
98.020515,0.000014,0.0013,0.2998,0,,,,,
99.019569,0.000014,0.0013,0.2969,0,,,,,
100.019783,0.000013,0.0012,0.2929,0,,,,,
101.019997,0.000014,0.0013,0.2979,0,,,,,
102.020218,0.000013,0.0012,0.2907,0,,,,,
103.020432,0.000014,0.0013,0.3052,0,,,,,
104.020645,0.000014,0.0012,0.2934,0,,,,,
105.019714,0.000013,0.0012,0.2916,0,,,,,
106.019920,0.000014,0.0013,0.3047,0,,,,,
107.020142,0.000013,0.0012,0.2884,0,,,,,
108.020363,0.000014,0.0013,0.3025,0,,,,,
109.020576,0.000013,0.0012,0.2842,0,,,,,
110.019630,0.000014,0.0013,0.2980,0,,,,,
111.019852,0.000013,0.0011,0.2721,0,,,,,
112.020065,0.000014,0.0013,0.2968,0,,,,,
113.020287,0.000013,0.0012,0.2913,0,,,,,
114.020508,0.000013,0.0012,0.2925,0,,,,,
115.019554,0.000013,0.0012,0.2831,0,,,,,
116.019775,0.000014,0.0013,0.3035,0,,,,,
117.019989,0.000013,0.0012,0.2912,0,,,,,
118.020210,0.000013,0.0012,0.2931,0,,,,,
119.020424,0.000013,0.0012,0.2850,0,,,,,
